"n","nchain","run","exp","rmse","cov"
20000,5,19,1,0.337008207577944,0.943
50000,1,19,1,0.315334547263311,0.753
50000,2,19,1,0.294503557673854,0.844
50000,5,19,1,0.274469055393864,0.888
100,1,2,1,1.72497649864536,0.983
100,2,2,1,1.74067295082486,0.98
100,5,2,1,1.75917503777538,0.979
1000,1,2,1,0.780451450454459,0.997
1000,2,2,1,0.778995961770282,0.995
1000,5,2,1,0.783306537301521,0.994
10000,1,2,1,0.434884818791469,0.924
10000,2,2,1,0.437943972527618,0.922
10000,5,2,1,0.409405607280887,0.948
1e+05,1,2,1,0.24307206476605,0.738
1e+05,2,2,1,0.211287424552535,0.86
1e+05,5,2,1,0.199401782256504,0.914
20000,1,2,1,0.358092488122985,0.859
20000,2,2,1,0.345002846632154,0.896
20000,5,2,1,0.317391826932869,0.938
50000,1,2,1,0.300927158070757,0.782
50000,2,2,1,0.285385568165488,0.827
50000,5,2,1,0.258938287746675,0.916
100,1,20,1,1.47993510363993,0.986
100,2,20,1,1.49668328903806,0.984
100,5,20,1,1.53063673762008,0.979
1000,1,20,1,0.776380558092656,0.992
1000,2,20,1,0.765885757936485,0.995
1000,5,20,1,0.777421398296547,0.995
10000,1,20,1,0.465419257818085,0.91
10000,2,20,1,0.429122699230393,0.95
10000,5,20,1,0.427413548641705,0.959
1e+05,1,20,1,0.266006702907167,0.707
1e+05,2,20,1,0.231020161873548,0.812
1e+05,5,20,1,0.208826302619655,0.906
20000,1,20,1,0.369102736963213,0.857
20000,2,20,1,0.355673396949967,0.89
20000,5,20,1,0.342410267899415,0.923
50000,1,20,1,0.304229929372582,0.784
50000,2,20,1,0.282354300474112,0.846
50000,5,20,1,0.261689376104447,0.908
100,1,21,1,1.65746310914284,0.953
100,2,21,1,1.64688851681876,0.956
100,5,21,1,1.69418979922278,0.95
1000,1,21,1,0.760294159320224,0.989
1000,2,21,1,0.789527298295844,0.991
1000,5,21,1,0.738216420607228,0.992
10000,1,21,1,0.448412903442301,0.916
10000,2,21,1,0.422788301338427,0.935
10000,5,21,1,0.402952058642936,0.945
1e+05,1,21,1,0.254389554518366,0.719
1e+05,2,21,1,0.229463833105057,0.819
1e+05,5,21,1,0.207777623196635,0.918
20000,1,21,1,0.369547419629913,0.88
20000,2,21,1,0.362990003218799,0.9
20000,5,21,1,0.342461159976275,0.921
50000,1,21,1,0.284410598987549,0.831
50000,2,21,1,0.262458162860207,0.886
50000,5,21,1,0.243754444230451,0.932
100,1,22,1,1.31325447064385,0.986
100,2,22,1,1.33812060641692,0.984
100,5,22,1,1.31747132948609,0.986
1000,1,22,1,0.795598698807611,0.99
1000,2,22,1,0.809807031560207,0.989
1000,5,22,1,0.808023502966373,0.993
10000,1,22,1,0.450559536492455,0.902
10000,2,22,1,0.428588567695546,0.937
10000,5,22,1,0.424959030604636,0.941
1e+05,1,22,1,0.241534937804992,0.725
1e+05,2,22,1,0.220361633327123,0.826
1e+05,5,22,1,0.203434948547886,0.919
20000,1,22,1,0.389215566627005,0.824
20000,2,22,1,0.374751522993916,0.872
20000,5,22,1,0.352484740134967,0.912
50000,1,22,1,0.290818923717797,0.783
50000,2,22,1,0.280551146361274,0.834
50000,5,22,1,0.264886102465845,0.902
100,1,23,1,1.7555751123041,0.928
100,2,23,1,1.73960924162854,0.932
100,5,23,1,1.76448328149931,0.923
1000,1,23,1,0.870680458332151,0.969
1000,2,23,1,0.869133090450331,0.98
1000,5,23,1,0.825618076899152,0.98
10000,1,23,1,0.441269829056236,0.912
10000,2,23,1,0.430655584019566,0.922
10000,5,23,1,0.423869670837966,0.945
1e+05,1,23,1,0.256288670863651,0.695
1e+05,2,23,1,0.237264920656394,0.779
1e+05,5,23,1,0.215035587800352,0.893
20000,1,23,1,0.393894961705241,0.867
20000,2,23,1,0.352446338308331,0.911
20000,5,23,1,0.345465909300157,0.937
50000,1,23,1,0.30154358522704,0.771
50000,2,23,1,0.281681647081527,0.835
50000,5,23,1,0.256770329886558,0.896
100,1,24,1,1.88307747615792,0.936
100,2,24,1,1.87826474155977,0.929
100,5,24,1,1.86558239014335,0.934
1000,1,24,1,0.725658266478489,0.993
1000,2,24,1,0.750887771697431,0.992
1000,5,24,1,0.704324890618656,0.994
10000,1,24,1,0.456971794698156,0.914
10000,2,24,1,0.422663051901771,0.939
10000,5,24,1,0.421331382296182,0.955
1e+05,1,24,1,0.240618400702275,0.738
1e+05,2,24,1,0.221725748636672,0.822
