"RMSE","Coverage","Interval length","n","run","Chains"
1.05407671587581,0.975,4.76919877970443,100,5,5
1.11737001604117,0.965,4.64223205485573,100,5,6
0.99916474805802,0.965,4.44081500144639,100,5,7
0.926229098708741,0.98,4.74083113652619,100,5,8
0.980221424499876,0.98,4.9640793927103,100,5,9
1.01463633465608,0.985,4.9951693438236,100,5,10
1.32427133194382,0.815,3.91754126239877,100,6,1
1.58935874967175,0.66,3.08302236185669,100,6,2
1.30896288746417,0.875,4.28920026496616,100,6,3
1.26015546127696,0.95,4.41696314143383,100,6,4
1.1430604813367,0.94,4.37325859120709,100,6,5
1.04288032508851,0.975,4.65533564479576,100,6,6
1.10839240452181,0.97,4.54647923997403,100,6,7
1.17453016205348,0.97,4.64692526496838,100,6,8
1.11163894748375,0.96,4.66637017302828,100,6,9
0.95748532802319,0.99,4.87796477115502,100,6,10
1.56012994929556,0.535,2.29977275236399,100,7,1
1.69373959843082,0.65,3.04504706804802,100,7,2
1.51431378641579,0.73,3.52502784372909,100,7,3
1.45785373749164,0.805,3.97589654566013,100,7,4
1.56412469177245,0.77,3.8355754300449,100,7,5
1.56754883028087,0.805,3.92583406035692,100,7,6
1.52411235512404,0.83,4.22785914288637,100,7,7
1.63241017128988,0.775,4.15717647789561,100,7,8
1.53914403321627,0.83,4.3481484456849,100,7,9
1.50199531479354,0.85,4.36414871291495,100,7,10
1.60178664976252,0.675,3.23811065831876,100,8,1
1.26061180888454,0.88,4.36422271430992,100,8,2
1.43074939053928,0.915,4.66908122420847,100,8,3
1.19005996067781,0.93,4.46526882510319,100,8,4
1.19198384393296,0.925,4.25555704832406,100,8,5
1.20595397561469,0.915,4.62503118677585,100,8,6
1.14495372130778,0.95,4.93457242720659,100,8,7
1.04942164683458,0.935,4.68438261342217,100,8,8
1.1000363919777,0.965,5.13473303948255,100,8,9
1.03453181417102,0.975,5.10026135913662,100,8,10
1.43260329495871,0.715,3.31054972610434,100,9,1
1.23866747916841,0.785,3.62594545716601,100,9,2
0.960291729160885,0.965,4.03347556896595,100,9,3
1.04763007845886,0.94,4.65477045185515,100,9,4
1.0367682485618,0.93,4.30070248199777,100,9,5
0.907898618725621,0.98,4.7898719582095,100,9,6
1.04323182135451,0.965,4.93365329885723,100,9,7
0.905387675522571,0.98,4.61410658107584,100,9,8
0.923970567318571,0.985,4.84337607182828,100,9,9
1.14674820489235,0.96,5.09920136858362,100,9,10
1.47415294806369,0.69,3.06837216403548,100,10,1
1.34720734154271,0.7,2.96683512172793,100,10,2
1.40881647852074,0.89,4.3130228846518,100,10,3
1.25936097895237,0.92,4.0747308290753,100,10,4
1.20014989645515,0.94,5.01135838010927,100,10,5
1.17568990589489,0.95,4.86696088169419,100,10,6
1.14846738297933,0.96,4.89851306137968,100,10,7
1.26248496444153,0.955,5.08884568845931,100,10,8
1.32216040338965,0.935,5.06331177380968,100,10,9
1.10081690414563,0.98,5.02719330059225,100,10,10
1.31987145747829,0.79,3.50561723980723,100,11,1
1.2186355581645,0.78,3.09400150703663,100,11,2
1.28995900663631,0.82,3.427723009047,100,11,3
1.28358402963789,0.82,3.5330541377249,100,11,4
1.28896936016234,0.805,3.38417145061383,100,11,5
1.2605407223882,0.88,3.82843994202339,100,11,6
1.2330582212492,0.89,3.93163962763673,100,11,7
1.28925439897113,0.84,3.83455843440892,100,11,8
1.28820938793228,0.88,3.97461352776377,100,11,9
1.21243124467888,0.9,3.94782694984795,100,11,10
1.43661523946013,0.645,2.74512531933357,100,12,1
1.23348712759389,0.86,3.68088747535651,100,12,2
1.30031760767013,0.865,3.6980153154521,100,12,3
1.1559992833356,0.92,4.2969953917295,100,12,4
1.10973665292116,0.93,4.22217292480534,100,12,5
1.18396075730545,0.92,4.3174061813175,100,12,6
1.12724305638048,0.92,4.33002938305294,100,12,7
1.15589374847925,0.92,4.28597766710053,100,12,8
1.11378458599105,0.935,4.36247638191432,100,12,9
1.04297162529185,0.94,4.14098390189381,100,12,10
1.55927440145449,0.605,2.761455704946,100,13,1
1.45631205945856,0.705,3.10199457432523,100,13,2
1.33058959011256,0.785,3.11644870751259,100,13,3
1.33966578600659,0.795,3.43179673310417,100,13,4
1.24917234636381,0.825,3.43296811949467,100,13,5
1.18260336260075,0.885,3.69120082414673,100,13,6
1.24835414545019,0.865,3.6316270126484,100,13,7
1.18544599450934,0.92,3.90331997516701,100,13,8
1.26589430634423,0.9,4.01400733484705,100,13,9
1.18967276787538,0.9,4.05103229717845,100,13,10
1.32775058889768,0.745,3.43613314599866,100,14,1
1.13454248624934,0.955,4.15250071731735,100,14,2
1.24158936362002,0.875,4.15003547684121,100,14,3
1.05951518327054,0.93,4.28967371820958,100,14,4
0.91109136622892,0.99,4.98929062517868,100,14,5
1.18462776608897,0.955,4.52327996375463,100,14,6
1.08132914187208,0.98,4.81697882584269,100,14,7
0.913452748733072,0.995,4.75129969418557,100,14,8
1.04665569898334,0.98,4.79263946239543,100,14,9
1.04112138291303,0.975,4.74091512258086,100,14,10
1.57730786756828,0.53,2.15533270302807,100,15,1
1.57765675033699,0.62,2.56369715268887,100,15,2
1.52834142965829,0.68,3.03056142457814,100,15,3
1.44437046597897,0.775,3.40093032377591,100,15,4
1.28496394617859,0.875,3.90599308404167,100,15,5
1.41934338572497,0.77,3.61603877488943,100,15,6
1.33820797925548,0.855,3.86035639556793,100,15,7
1.24153494913212,0.875,3.90686775812638,100,15,8
