"n","nchain","run","exp","rmse","cov"
20000,5,12,1,0.363961214825069,0.958
50000,1,12,1,0.324157661808419,0.939
50000,2,12,1,0.307491635995877,0.949
50000,5,12,1,0.306745677481581,0.955
100,1,13,1,1.66830962200904,0.964
100,2,13,1,1.67683163265264,0.959
100,5,13,1,1.66870393761516,0.96
1000,1,13,1,0.816737879445707,0.973
1000,2,13,1,0.81151857896349,0.97
1000,5,13,1,0.792855540103721,0.975
10000,1,13,1,0.412295057976416,0.958
10000,2,13,1,0.444559695832976,0.953
10000,5,13,1,0.420728476132219,0.967
1e+05,1,13,1,0.332891568166371,0.894
1e+05,2,13,1,0.331826614610799,0.916
1e+05,5,13,1,0.322575946711441,0.93
20000,1,13,1,0.372013436813136,0.942
20000,2,13,1,0.365855153283467,0.945
20000,5,13,1,0.368904698134738,0.96
50000,1,13,1,0.325796529168647,0.894
50000,2,13,1,0.320809743199911,0.915
50000,5,13,1,0.312123197683272,0.943
100,1,14,1,1.263741792048,0.977
100,2,14,1,1.26642718765666,0.98
100,5,14,1,1.26368826621143,0.98
1000,1,14,1,0.840928583015749,0.973
1000,2,14,1,0.831975445809733,0.972
1000,5,14,1,0.82059752422959,0.98
10000,1,14,1,0.37707130569326,0.968
10000,2,14,1,0.395542277068102,0.964
10000,5,14,1,0.38263778090721,0.972
1e+05,1,14,1,0.319468888351296,0.918
1e+05,2,14,1,0.309034210824362,0.942
1e+05,5,14,1,0.315535253176782,0.946
20000,1,14,1,0.321265395609246,0.962
20000,2,14,1,0.287357647162353,0.98
20000,5,14,1,0.291365342179382,0.978
50000,1,14,1,0.355811339807755,0.9
50000,2,14,1,0.357075703588743,0.921
50000,5,14,1,0.347069942357425,0.935
100,1,15,1,1.29283054976545,0.972
100,2,15,1,1.26694286053565,0.974
100,5,15,1,1.27745215591273,0.972
1000,1,15,1,0.758042779102571,0.985
1000,2,15,1,0.764589671759403,0.988
1000,5,15,1,0.736841990331668,0.992
10000,1,15,1,0.428147586692023,0.964
10000,2,15,1,0.444066188096276,0.961
10000,5,15,1,0.431671188531145,0.975
1e+05,1,15,1,0.203237849692392,0.955
1e+05,2,15,1,0.194980220573903,0.959
1e+05,5,15,1,0.197805476067235,0.962
20000,1,15,1,0.328761231776425,0.963
20000,2,15,1,0.341394632867401,0.96
20000,5,15,1,0.352503373080928,0.963
50000,1,15,1,0.331875789007042,0.924
50000,2,15,1,0.325830805295424,0.944
50000,5,15,1,0.327665985379578,0.951
100,1,16,1,1.26493716966618,0.993
100,2,16,1,1.25164795479346,0.995
100,5,16,1,1.2747814799936,0.99
1000,1,16,1,0.847774749513418,0.978
1000,2,16,1,0.8532969862361,0.973
1000,5,16,1,0.853588283229441,0.971
10000,1,16,1,0.40748142136119,0.961
10000,2,16,1,0.415722563161163,0.962
10000,5,16,1,0.414758745499211,0.958
1e+05,1,16,1,0.345733776823454,0.858
1e+05,2,16,1,0.337605522675103,0.894
1e+05,5,16,1,0.323292409488015,0.917
20000,1,16,1,0.330614440700647,0.951
20000,2,16,1,0.319990238267693,0.967
20000,5,16,1,0.327801832837813,0.963
50000,1,16,1,0.239885398801809,0.952
50000,2,16,1,0.241489937587478,0.958
50000,5,16,1,0.250191621166549,0.969
100,1,17,1,1.31654050500188,0.98
100,2,17,1,1.28711762517895,0.985
100,5,17,1,1.28460136126857,0.985
1000,1,17,1,0.917671361528128,0.968
1000,2,17,1,0.93542393323326,0.965
1000,5,17,1,0.909069721068372,0.966
10000,1,17,1,0.485112517492708,0.928
10000,2,17,1,0.497557618105745,0.932
10000,5,17,1,0.472736087410368,0.936
1e+05,1,17,1,0.306067216882265,0.926
1e+05,2,17,1,0.303883805630665,0.942
1e+05,5,17,1,0.305054786475744,0.937
20000,1,17,1,0.367961244556709,0.941
20000,2,17,1,0.365136818681194,0.945
20000,5,17,1,0.366997818627956,0.946
50000,1,17,1,0.363486749971742,0.927
50000,2,17,1,0.34879741824343,0.943
50000,5,17,1,0.351479225608323,0.941
100,1,18,1,1.14734424962135,0.987
100,2,18,1,1.16002125149869,0.989
100,5,18,1,1.15376401135078,0.987
1000,1,18,1,0.871699065304173,0.985
1000,2,18,1,0.861252549462598,0.983
1000,5,18,1,0.872273845188142,0.984
10000,1,18,1,0.462899570454952,0.94
10000,2,18,1,0.446580772338724,0.956
10000,5,18,1,0.449600427584834,0.951
1e+05,1,18,1,0.272842776177432,0.925
1e+05,2,18,1,0.270609638455984,0.96
1e+05,5,18,1,0.262648873823593,0.96
20000,1,18,1,0.331511377910189,0.959
20000,2,18,1,0.325678848192234,0.962
20000,5,18,1,0.307308594971023,0.977
50000,1,18,1,0.294031308042917,0.949
50000,2,18,1,0.304819142225009,0.943
50000,5,18,1,0.299073280547935,0.953
100,1,19,1,1.21084125550248,0.985
100,2,19,1,1.22919825993832,0.987
100,5,19,1,1.23145613377517,0.988
1000,1,19,1,0.90439920475712,0.964
1000,2,19,1,0.873402797460787,0.969
1000,5,19,1,0.87413183851896,0.974
10000,1,19,1,0.44843408890341,0.942
10000,2,19,1,0.474364051702393,0.944
10000,5,19,1,0.436074292004729,0.956
1e+05,1,19,1,0.340126281313764,0.888
1e+05,2,19,1,0.331170246745035,0.934
1e+05,5,19,1,0.330613139017195,0.941
20000,1,19,1,0.342847340503306,0.975
20000,2,19,1,0.361851525525472,0.97
20000,5,19,1,0.346263356814536,0.979
50000,1,19,1,0.265703727961326,0.937
50000,2,19,1,0.249821577687381,0.954
50000,5,19,1,0.255379070402284,0.956
100,1,2,1,1.42348361299749,0.956
100,2,2,1,1.43824086875472,0.946
100,5,2,1,1.43892348505152,0.956
1000,1,2,1,0.767693127625041,0.992
1000,2,2,1,0.809797460242814,0.992
1000,5,2,1,0.790527486564192,0.991
10000,1,2,1,0.428171219516965,0.958
10000,2,2,1,0.42278397361215,0.955
10000,5,2,1,0.406180530583648,0.962
1e+05,1,2,1,0.265569287231982,0.928
1e+05,2,2,1,0.263143389047504,0.945
1e+05,5,2,1,0.260901443494825,0.926
20000,1,2,1,0.342412833841279,0.954
20000,2,2,1,0.354117043585447,0.957
20000,5,2,1,0.348820163291973,0.956
50000,1,2,1,0.312725026411324,0.938
50000,2,2,1,0.307788192617293,0.945
50000,5,2,1,0.314106804102596,0.946
100,1,20,1,1.3498497711268,0.968
100,2,20,1,1.34896690915652,0.966
100,5,20,1,1.36182440502456,0.963
1000,1,20,1,1.00581877085406,0.953
1000,2,20,1,0.979528326199248,0.955
1000,5,20,1,0.98391830545193,0.96
10000,1,20,1,0.437972532139599,0.946
10000,2,20,1,0.440161782842633,0.945
10000,5,20,1,0.428675608045397,0.954
1e+05,1,20,1,0.312612478041215,0.921
1e+05,2,20,1,0.304482050519649,0.949
1e+05,5,20,1,0.303070018216537,0.945
20000,1,20,1,0.405711656906446,0.937
20000,2,20,1,0.410943244525905,0.928
20000,5,20,1,0.397592646804335,0.941
50000,1,20,1,0.249961460368252,0.965
50000,2,20,1,0.267073888538175,0.958
50000,5,20,1,0.251059922618491,0.975
100,1,21,1,1.43789533643225,0.975
100,2,21,1,1.44901680071616,0.974
100,5,21,1,1.44951234217122,0.976
1000,1,21,1,0.880806053364062,0.981
1000,2,21,1,0.819463413317198,0.992
1000,5,21,1,0.850103264583333,0.988
10000,1,21,1,0.427916868817695,0.946
10000,2,21,1,0.410147694120522,0.962
10000,5,21,1,0.406466288793308,0.966
1e+05,1,21,1,0.262514403579171,0.898
1e+05,2,21,1,0.258403048432427,0.945
1e+05,5,21,1,0.25856716259819,0.951
20000,1,21,1,0.376862570143047,0.956
20000,2,21,1,0.368312690904853,0.959
20000,5,21,1,0.349978848120568,0.957
50000,1,21,1,0.238879172118823,0.947
50000,2,21,1,0.232469607337932,0.958
50000,5,21,1,0.225873739559423,0.966
100,1,22,1,1.30065738718872,0.98
100,2,22,1,1.29660494242286,0.98
100,5,22,1,1.30361754068687,0.976
1000,1,22,1,0.798669565801767,0.979
1000,2,22,1,0.793751742190396,0.976
1000,5,22,1,0.801881512795564,0.974
10000,1,22,1,0.479446557620903,0.953
10000,2,22,1,0.482081770207439,0.96
10000,5,22,1,0.481206249784273,0.966
1e+05,1,22,1,0.287591576472584,0.938
1e+05,2,22,1,0.304958508487958,0.943
1e+05,5,22,1,0.291289593151516,0.955
20000,1,22,1,0.394837076824429,0.941
20000,2,22,1,0.381060344372604,0.941
20000,5,22,1,0.386209572645985,0.944
50000,1,22,1,0.33248357978463,0.927
50000,2,22,1,0.329424633273727,0.941
50000,5,22,1,0.324812761770092,0.948
100,1,23,1,1.2833325256103,0.974
100,2,23,1,1.25420621052612,0.98
100,5,23,1,1.25927118283952,0.977
1000,1,23,1,0.821361229308603,0.98
1000,2,23,1,0.826889458965201,0.986
1000,5,23,1,0.812338301227179,0.985
10000,1,23,1,0.416906414759003,0.964
10000,2,23,1,0.442880646198738,0.962
10000,5,23,1,0.418089795207137,0.978
1e+05,1,23,1,0.363108373202673,0.899
1e+05,2,23,1,0.34968717671351,0.939
1e+05,5,23,1,0.346947755451713,0.931
20000,1,23,1,0.294997776152964,0.959
20000,2,23,1,0.305493318451513,0.968
20000,5,23,1,0.299565397723434,0.97
50000,1,23,1,0.248751319230047,0.966
50000,2,23,1,0.257974899241621,0.961
50000,5,23,1,0.245109065984341,0.965
100,1,24,1,1.20279736814154,0.986
100,2,24,1,1.21519348350965,0.988
100,5,24,1,1.21878644256016,0.985
1000,1,24,1,0.804322116174828,0.982
1000,2,24,1,0.797951936410675,0.982
1000,5,24,1,0.79853186602914,0.981
10000,1,24,1,0.354513602698519,0.977
10000,2,24,1,0.354830029171802,0.976
10000,5,24,1,0.3224394469098,0.991
1e+05,1,24,1,0.211239582557538,0.902
1e+05,2,24,1,0.209437980981295,0.946
1e+05,5,24,1,0.196019905824585,0.955
20000,1,24,1,0.289276190190522,0.976
20000,2,24,1,0.302854238811133,0.974
20000,5,24,1,0.284056394385078,0.989
50000,1,24,1,0.286634836076584,0.925
50000,2,24,1,0.27820912864246,0.943
50000,5,24,1,0.276190457808077,0.956
100,1,25,1,1.36208109745502,0.975
100,2,25,1,1.37701182817726,0.973
100,5,25,1,1.34736875338424,0.974
1000,1,25,1,0.803632673855873,0.981
1000,2,25,1,0.849626716386376,0.976
1000,5,25,1,0.795690642846512,0.985
10000,1,25,1,0.438043709729456,0.933
10000,2,25,1,0.434931988177198,0.92
10000,5,25,1,0.425540065837723,0.936
1e+05,1,25,1,0.385895964190442,0.865
1e+05,2,25,1,0.384645919311298,0.91
1e+05,5,25,1,0.380128453748381,0.924
20000,1,25,1,0.351249643272863,0.956
20000,2,25,1,0.337536920155742,0.964
20000,5,25,1,0.338213681340826,0.972
50000,1,25,1,0.333155369920178,0.924
50000,2,25,1,0.328518478504377,0.938
50000,5,25,1,0.327363530031694,0.939
100,1,26,1,1.11677914754705,0.999
100,2,26,1,1.12788231943179,0.999
100,5,26,1,1.11122842755147,0.998
1000,1,26,1,0.825759865091925,0.977
1000,2,26,1,0.831280375482283,0.977
1000,5,26,1,0.83116932915779,0.978
10000,1,26,1,0.409925396636434,0.967
10000,2,26,1,0.394989141172654,0.973
10000,5,26,1,0.375894778131786,0.984
1e+05,1,26,1,0.3077397848354,0.898
1e+05,2,26,1,0.306465721351015,0.924
1e+05,5,26,1,0.303494923816571,0.934
20000,1,26,1,0.450495433234758,0.896
20000,2,26,1,0.441617055313185,0.906
20000,5,26,1,0.428379939541645,0.931
50000,1,26,1,0.350778785601665,0.92
50000,2,26,1,0.350498960457056,0.93
50000,5,26,1,0.351509997208556,0.936
100,1,27,1,1.06060773380842,0.998
100,2,27,1,1.08142641250819,0.997
100,5,27,1,1.07413021420227,0.997
1000,1,27,1,0.874096553203688,0.956
1000,2,27,1,0.863791883766473,0.959
1000,5,27,1,0.842534408246902,0.968
10000,1,27,1,0.368013241998888,0.967
10000,2,27,1,0.37635191907372,0.973
10000,5,27,1,0.373267640580468,0.976
1e+05,1,27,1,0.307670427575462,0.868
1e+05,2,27,1,0.308435993596137,0.877
1e+05,5,27,1,0.306054441574729,0.914
20000,1,27,1,0.382942009508262,0.936
20000,2,27,1,0.366428203402764,0.955
20000,5,27,1,0.360450728230962,0.964
50000,1,27,1,0.375269278467932,0.926
50000,2,27,1,0.370972051956086,0.937
50000,5,27,1,0.371769694925804,0.945
100,1,28,1,1.47905186496347,0.973
100,2,28,1,1.4929854046782,0.972
100,5,28,1,1.49010263153459,0.97
1000,1,28,1,0.86810434797602,0.981
1000,2,28,1,0.899642706432029,0.962
1000,5,28,1,0.885581096635042,0.967
10000,1,28,1,0.391853448568724,0.966
10000,2,28,1,0.397565976797113,0.966
10000,5,28,1,0.398906881205111,0.969
1e+05,1,28,1,0.32224279070043,0.899
1e+05,2,28,1,0.319914023644419,0.911
1e+05,5,28,1,0.307334632824193,0.94
20000,1,28,1,0.300209471337065,0.968
20000,2,28,1,0.312417978787141,0.968
20000,5,28,1,0.3081367611664,0.974
50000,1,28,1,0.359205012267695,0.9
50000,2,28,1,0.345241665929782,0.931
50000,5,28,1,0.337368679882867,0.939
100,1,29,1,1.48664569177451,0.966
100,2,29,1,1.4825579280447,0.967
100,5,29,1,1.48956328661911,0.972
1000,1,29,1,0.82494014064733,0.97
1000,2,29,1,0.821740254407226,0.971
1000,5,29,1,0.835973383215369,0.973
10000,1,29,1,0.48626162718117,0.93
10000,2,29,1,0.479296449322662,0.942
10000,5,29,1,0.453724654816164,0.953
1e+05,1,29,1,0.339665602653601,0.903
1e+05,2,29,1,0.328102863963677,0.92
1e+05,5,29,1,0.324279799287697,0.924
20000,1,29,1,0.337493254519475,0.948
20000,2,29,1,0.331330490697695,0.964
20000,5,29,1,0.33076241235049,0.966
50000,1,29,1,0.322410425884343,0.925
50000,2,29,1,0.335880510572499,0.912
50000,5,29,1,0.32599704520436,0.928
100,1,3,1,1.28675739590943,0.997
100,2,3,1,1.27036613420233,0.996
100,5,3,1,1.2493996073561,0.998
1000,1,3,1,0.919316715859626,0.959
1000,2,3,1,0.878317002157351,0.963
1000,5,3,1,0.89949010155267,0.959
10000,1,3,1,0.471113090885885,0.936
10000,2,3,1,0.47886599756855,0.943
10000,5,3,1,0.473135774930775,0.94
1e+05,1,3,1,0.302796803408081,0.922
1e+05,2,3,1,0.303513128246232,0.928
1e+05,5,3,1,0.307768413376207,0.928
20000,1,3,1,0.436499351341272,0.906
20000,2,3,1,0.424508346611801,0.921
20000,5,3,1,0.417034687493442,0.923
50000,1,3,1,0.354222736894113,0.893
50000,2,3,1,0.34849989737219,0.915
50000,5,3,1,0.348913381912002,0.933
100,1,30,1,1.37517840691244,0.975
100,2,30,1,1.38932038161609,0.975
100,5,30,1,1.38872350249479,0.977
1000,1,30,1,1.00774397157578,0.961
1000,2,30,1,0.979971223988873,0.964
1000,5,30,1,0.974647507219636,0.968
10000,1,30,1,0.417370471565331,0.966
10000,2,30,1,0.379129801495307,0.976
10000,5,30,1,0.377953424709698,0.982
1e+05,1,30,1,0.367168309532795,0.869
1e+05,2,30,1,0.357776798598907,0.896
1e+05,5,30,1,0.346284464436697,0.926
20000,1,30,1,0.336929102767176,0.953
20000,2,30,1,0.340838026040811,0.965
20000,5,30,1,0.327350409241878,0.971
50000,1,30,1,0.369581219057344,0.91
50000,2,30,1,0.365417681377049,0.931
50000,5,30,1,0.356339823305319,0.948
100,1,31,1,1.24745959730361,0.991
100,2,31,1,1.25919217931945,0.99
100,5,31,1,1.25770278487965,0.991
1000,1,31,1,0.921612823104407,0.971
1000,2,31,1,0.916532694060907,0.968
1000,5,31,1,0.922178884831406,0.965
10000,1,31,1,0.472464800284078,0.935
10000,2,31,1,0.478010553287065,0.937
10000,5,31,1,0.457888788804157,0.948
1e+05,1,31,1,0.297859302133727,0.906
1e+05,2,31,1,0.296603282423197,0.914
1e+05,5,31,1,0.291490707282571,0.923
20000,1,31,1,0.441205271743678,0.925
20000,2,31,1,0.414131376548973,0.922
20000,5,31,1,0.400184488816957,0.942
50000,1,31,1,0.266180362015682,0.914
50000,2,31,1,0.257475550001634,0.943
50000,5,31,1,0.2484969045299,0.958
100,1,32,1,1.23897119750613,0.991
100,2,32,1,1.26459835358275,0.99
100,5,32,1,1.24847715697929,0.99
1000,1,32,1,0.87656169304627,0.973
1000,2,32,1,0.868844807512939,0.971
1000,5,32,1,0.854008483120281,0.973
10000,1,32,1,0.460650633265993,0.941
10000,2,32,1,0.506608744677462,0.943
10000,5,32,1,0.461919739535346,0.957
1e+05,1,32,1,0.286263563600964,0.915
1e+05,2,32,1,0.275778685384241,0.915
1e+05,5,32,1,0.265212623394926,0.941
20000,1,32,1,0.371431607682835,0.939
20000,2,32,1,0.365009481247933,0.948
20000,5,32,1,0.358758234189468,0.95
50000,1,32,1,0.323678064186701,0.934
50000,2,32,1,0.319367067323793,0.949
50000,5,32,1,0.321444142118623,0.943
100,1,33,1,1.36528922388378,0.985
100,2,33,1,1.37721887167773,0.987
100,5,33,1,1.36708026329923,0.987
1000,1,33,1,0.882413980042181,0.969
1000,2,33,1,0.888388383949417,0.966
1000,5,33,1,0.888051283678895,0.965
10000,1,33,1,0.417425110902027,0.96
10000,2,33,1,0.390992523704516,0.972
10000,5,33,1,0.400532071829243,0.975
1e+05,1,33,1,0.198596368917109,0.952
1e+05,2,33,1,0.200560096793355,0.964
1e+05,5,33,1,0.199531199450773,0.972
20000,1,33,1,0.378063319500688,0.947
20000,2,33,1,0.398604611836747,0.943
20000,5,33,1,0.376858119154214,0.956
50000,1,33,1,0.286798270164645,0.934
50000,2,33,1,0.284033498883147,0.932
50000,5,33,1,0.273736202868044,0.96
100,1,34,1,1.40919922985939,0.976
100,2,34,1,1.412657380383,0.977
100,5,34,1,1.41896635057935,0.978
1000,1,34,1,0.878975583152936,0.971
1000,2,34,1,0.857408605033642,0.978
1000,5,34,1,0.878032691888453,0.974
10000,1,34,1,0.436080942008368,0.944
10000,2,34,1,0.43595452883933,0.948
10000,5,34,1,0.418859158449936,0.96
1e+05,1,34,1,0.376657488399708,0.888
1e+05,2,34,1,0.359225596947669,0.921
1e+05,5,34,1,0.359139876426674,0.921
20000,1,34,1,0.352774447112429,0.935
20000,2,34,1,0.330845263919777,0.961
20000,5,34,1,0.322060345160901,0.97
50000,1,34,1,0.360263561725841,0.883
50000,2,34,1,0.342951275917578,0.918
50000,5,34,1,0.337487315907039,0.926
100,1,35,1,1.35008033506854,0.989
100,2,35,1,1.32433578969345,0.985
100,5,35,1,1.35435988413138,0.985
1000,1,35,1,0.805890389777388,0.972
1000,2,35,1,0.798989717053226,0.972
1000,5,35,1,0.80984403093107,0.972
10000,1,35,1,0.452290404387812,0.937
10000,2,35,1,0.444069511171544,0.94
10000,5,35,1,0.440095441212877,0.958
1e+05,1,35,1,0.336215490394943,0.904
1e+05,2,35,1,0.341116924201688,0.894
1e+05,5,35,1,0.336722207179288,0.915
20000,1,35,1,0.308486749632691,0.981
20000,2,35,1,0.32187182903077,0.972
20000,5,35,1,0.313942892845917,0.976
50000,1,35,1,0.342967282213618,0.938
50000,2,35,1,0.350494507890296,0.943
50000,5,35,1,0.34999805942355,0.944
100,1,36,1,1.71988629432126,0.957
100,2,36,1,1.73028541045536,0.957
100,5,36,1,1.7106284072702,0.961
1000,1,36,1,0.925696943782115,0.964
1000,2,36,1,0.914219092050363,0.971
1000,5,36,1,0.912881358273239,0.97
10000,1,36,1,0.471001981239847,0.945
10000,2,36,1,0.459750909697539,0.954
10000,5,36,1,0.445697752928444,0.961
1e+05,1,36,1,0.279530160924026,0.902
1e+05,2,36,1,0.286868255809859,0.902
1e+05,5,36,1,0.283947902279025,0.949
20000,1,36,1,0.305617819563541,0.955
20000,2,36,1,0.302595393358902,0.964
20000,5,36,1,0.289609296249699,0.965
50000,1,36,1,0.350452290014778,0.912
50000,2,36,1,0.341427599798603,0.951
50000,5,36,1,0.337067974824726,0.951
100,1,37,1,1.63125308207238,0.98
100,2,37,1,1.61696024346641,0.977
100,5,37,1,1.62116962507287,0.979
1000,1,37,1,0.956024235113971,0.949
1000,2,37,1,0.968013033887019,0.938
1000,5,37,1,0.978435721339264,0.941
10000,1,37,1,0.377995205859101,0.968
10000,2,37,1,0.397049793240188,0.971
10000,5,37,1,0.378817152196637,0.977
1e+05,1,37,1,0.234905170124942,0.92
1e+05,2,37,1,0.237332834281712,0.944
1e+05,5,37,1,0.237810198427162,0.932
20000,1,37,1,0.406315975103659,0.92
20000,2,37,1,0.387378155509629,0.946
20000,5,37,1,0.383194196636716,0.949
50000,1,37,1,0.336569207799623,0.922
50000,2,37,1,0.333115428160614,0.934
50000,5,37,1,0.333165795151107,0.947
100,1,38,1,1.46283815361591,0.964
100,2,38,1,1.47774611477298,0.964
100,5,38,1,1.4682879529566,0.963
1000,1,38,1,0.81991488746819,0.988
1000,2,38,1,0.80539755357371,0.99
1000,5,38,1,0.798724551282549,0.989
10000,1,38,1,0.420851967396386,0.965
10000,2,38,1,0.392025514046321,0.97
10000,5,38,1,0.396600768366892,0.975
1e+05,1,38,1,0.335515529751946,0.888
1e+05,2,38,1,0.327203422653511,0.916
1e+05,5,38,1,0.325731062327087,0.912
20000,1,38,1,0.353449952104832,0.95
20000,2,38,1,0.327980918392959,0.954
20000,5,38,1,0.330005293799411,0.964
50000,1,38,1,0.323230918996672,0.947
50000,2,38,1,0.312628409545093,0.954
50000,5,38,1,0.300970360750244,0.958
100,1,39,1,1.2157206956146,0.988
100,2,39,1,1.23037513784952,0.985
100,5,39,1,1.2126402638095,0.987
1000,1,39,1,0.819001503546132,0.976
1000,2,39,1,0.823071336281464,0.97
1000,5,39,1,0.823245329509115,0.965
10000,1,39,1,0.474367823747132,0.951
10000,2,39,1,0.46662074155173,0.956
10000,5,39,1,0.467130726987314,0.959
1e+05,1,39,1,0.295640832504302,0.925
1e+05,2,39,1,0.293039586832705,0.927
1e+05,5,39,1,0.29015929507267,0.938
20000,1,39,1,0.367786898626619,0.95
20000,2,39,1,0.3540696340476,0.96
20000,5,39,1,0.341635441188238,0.975
50000,1,39,1,0.382890838031362,0.888
50000,2,39,1,0.379989241460172,0.942
50000,5,39,1,0.381934963397641,0.947
100,1,4,1,1.36025263407582,0.996
100,2,4,1,1.37814012543933,0.993
100,5,4,1,1.38525800806081,0.993
1000,1,4,1,0.866944201145472,0.97
1000,2,4,1,0.851876825466668,0.973
1000,5,4,1,0.85931765340566,0.974
10000,1,4,1,0.363759096340106,0.978
10000,2,4,1,0.353913242848729,0.98
10000,5,4,1,0.347579010903937,0.984
1e+05,1,4,1,0.300918966595495,0.919
1e+05,2,4,1,0.30168946617698,0.917
1e+05,5,4,1,0.299939473133599,0.929
20000,1,4,1,0.305273133434308,0.981
20000,2,4,1,0.316002055164662,0.977
20000,5,4,1,0.312704956591781,0.978
50000,1,4,1,0.361133535749073,0.917
50000,2,4,1,0.35352789646205,0.947
50000,5,4,1,0.360090292169869,0.945
100,1,40,1,1.30089762657411,0.972
100,2,40,1,1.28427087184816,0.975
100,5,40,1,1.29805897033533,0.973
1000,1,40,1,0.905033833940215,0.988
1000,2,40,1,0.911566947563156,0.984
1000,5,40,1,0.903945876478351,0.982
10000,1,40,1,0.359395620546872,0.969
10000,2,40,1,0.358255030939725,0.981
10000,5,40,1,0.337263619363744,0.986
1e+05,1,40,1,0.337040453275064,0.903
1e+05,2,40,1,0.336181810244642,0.921
1e+05,5,40,1,0.334919510384291,0.923
20000,1,40,1,0.391987868297144,0.944
20000,2,40,1,0.385689015949905,0.948
20000,5,40,1,0.385522547777811,0.951
50000,1,40,1,0.318991633631012,0.89
50000,2,40,1,0.296433046258366,0.916
50000,5,40,1,0.292964104093149,0.903
100,1,41,1,1.41008163737416,0.994
100,2,41,1,1.39162524878452,0.993
100,5,41,1,1.40100337352154,0.996
1000,1,41,1,0.754195993158132,0.98
1000,2,41,1,0.75116201909556,0.98
1000,5,41,1,0.751564404211306,0.982
10000,1,41,1,0.433581425245708,0.958
10000,2,41,1,0.400660702194224,0.968
10000,5,41,1,0.395786016663747,0.978
1e+05,1,41,1,0.242230689414592,0.923
