"n","nchain","run","exp","rmse","cov"
10000,10,15,1,0.136525242767093,0.998
10000,20,15,1,0.133681070856262,0.998
1e+05,1,15,1,0.0651835449658092,0.89
1e+05,10,15,1,0.0514112855918338,0.987
1e+05,20,15,1,0.0499793018561303,0.992
20000,1,15,1,0.121611327022425,0.97
20000,10,15,1,0.109087588551106,0.987
20000,20,15,1,0.108299577305641,0.989
50000,1,15,1,0.0918500365151312,0.916
50000,10,15,1,0.0738349578588509,0.988
50000,20,15,1,0.0711607403210991,0.989
1000,1,16,1,0.308312726457529,0.999
1000,10,16,1,0.275575774505911,1
1000,20,16,1,0.280818131751139,1
10000,1,16,1,0.174889512780622,0.965
10000,10,16,1,0.154237011612059,0.979
10000,20,16,1,0.150801086610372,0.986
1e+05,1,16,1,0.0660008372209834,0.895
1e+05,10,16,1,0.0500958663463931,0.991
1e+05,20,16,1,0.0493901563350353,0.992
20000,1,16,1,0.130881100474733,0.939
20000,10,16,1,0.107008565039437,0.989
20000,20,16,1,0.104674821465018,0.992
50000,1,16,1,0.0841027514959555,0.932
50000,10,16,1,0.0694803953262922,0.99
50000,20,16,1,0.0649222223260328,0.994
1000,1,17,1,0.337159803655818,0.998
1000,10,17,1,0.336122557257385,0.996
1000,20,17,1,0.329832317955736,0.996
10000,1,17,1,0.153101698229384,0.984
10000,10,17,1,0.136439361893153,0.996
10000,20,17,1,0.133791355832967,0.996
1e+05,1,17,1,0.0643563703516325,0.904
1e+05,10,17,1,0.0497891746427544,0.987
1e+05,20,17,1,0.0490857911313862,0.994
20000,1,17,1,0.129722790420081,0.961
20000,10,17,1,0.114563482003882,0.99
20000,20,17,1,0.111725209826999,0.992
50000,1,17,1,0.0852194626420487,0.929
50000,10,17,1,0.06886284573609,0.988
50000,20,17,1,0.067168233865925,0.995
1000,1,18,1,0.299320979631476,0.999
1000,10,18,1,0.293135358259836,1
1000,20,18,1,0.296161857125301,0.998
10000,1,18,1,0.169436245729643,0.979
10000,10,18,1,0.150430984854483,0.991
10000,20,18,1,0.14985880153858,0.997
1e+05,1,18,1,0.0672437060621552,0.896
1e+05,10,18,1,0.0508512248711433,0.989
1e+05,20,18,1,0.0491804246496443,0.993
20000,1,18,1,0.110141763794366,0.975
20000,10,18,1,0.0974833563481167,0.996
20000,20,18,1,0.096291366081212,0.996
50000,1,18,1,0.0859778034692791,0.927
50000,10,18,1,0.0683286842784923,0.983
50000,20,18,1,0.0649700644276699,0.992
1000,1,19,1,0.306574318080529,0.997
1000,10,19,1,0.288366917263203,0.996
1000,20,19,1,0.285040401860804,0.999
10000,1,19,1,0.167291736953602,0.98
10000,10,19,1,0.148039342075204,0.992
10000,20,19,1,0.143796663702412,0.995
1e+05,1,19,1,0.0757208301925705,0.863
1e+05,10,19,1,0.0544587263173891,0.984
1e+05,20,19,1,0.0529005933865153,0.991
20000,1,19,1,0.129938108646847,0.962
20000,10,19,1,0.110917433571642,0.991
20000,20,19,1,0.111069907360079,0.991
50000,1,19,1,0.0909542740647428,0.92
50000,10,19,1,0.0700681733572252,0.992
50000,20,19,1,0.0671838378521566,0.993
1000,1,2,1,0.359124010171422,0.994
1000,10,2,1,0.357847918539792,0.995
1000,20,2,1,0.350135507265366,0.996
10000,1,2,1,0.168342702327815,0.965
10000,10,2,1,0.146066276364463,0.989
10000,20,2,1,0.146077740771552,0.994
1e+05,1,2,1,0.0701195695518495,0.9
1e+05,10,2,1,0.0541875185439713,0.984
1e+05,20,2,1,0.0520008956018007,0.992
20000,1,2,1,0.121256701443813,0.964
20000,10,2,1,0.0994932287028904,0.992
20000,20,2,1,0.0970475166546053,0.997
50000,1,2,1,0.0857565573633633,0.938
50000,10,2,1,0.0677886086222035,0.992
50000,20,2,1,0.0672820081433277,0.995
1000,1,20,1,0.293312108731205,0.998
1000,10,20,1,0.287955967828281,1
1000,20,20,1,0.290797036293734,1
10000,1,20,1,0.164095350345152,0.973
10000,10,20,1,0.143827710900901,0.991
10000,20,20,1,0.138526937192708,0.991
1e+05,1,20,1,0.0651659808291771,0.901
1e+05,10,20,1,0.0528491478173452,0.987
1e+05,20,20,1,0.0504211832729014,0.996
20000,1,20,1,0.122847860983923,0.97
20000,10,20,1,0.101283737234339,0.992
20000,20,20,1,0.100529334543824,0.995
50000,1,20,1,0.0857704924994166,0.928
50000,10,20,1,0.0692805398979053,0.988
50000,20,20,1,0.0673736419937471,0.991
1000,1,21,1,0.30838871977055,0.997
1000,10,21,1,0.301179657123501,0.999
1000,20,21,1,0.303225168555422,0.998
10000,1,21,1,0.152877786519664,0.981
10000,10,21,1,0.138608532486038,1
10000,20,21,1,0.134420301131157,0.999
1e+05,1,21,1,0.0648308562320981,0.917
1e+05,10,21,1,0.049189400074054,0.99
1e+05,20,21,1,0.0484246921987952,0.994
20000,1,21,1,0.106987479902082,0.974
20000,10,21,1,0.0934168322505434,0.995
20000,20,21,1,0.0917173228962016,0.995
50000,1,21,1,0.0844347511387422,0.933
50000,10,21,1,0.0674742271284307,0.994
50000,20,21,1,0.0657294719007571,0.996
1000,1,22,1,0.295697583689799,0.999
1000,10,22,1,0.301772150044793,1
1000,20,22,1,0.305366253477831,0.999
10000,1,22,1,0.173971125509209,0.955
10000,10,22,1,0.149278656011544,0.993
10000,20,22,1,0.147499844695719,0.992
1e+05,1,22,1,0.0680558864529407,0.893
1e+05,10,22,1,0.050395105120918,0.985
1e+05,20,22,1,0.0491716515967908,0.99
20000,1,22,1,0.126591757188533,0.96
20000,10,22,1,0.111278151750429,0.99
20000,20,22,1,0.112845801872205,0.991
50000,1,22,1,0.0884887974328862,0.941
50000,10,22,1,0.068109648407828,0.997
50000,20,22,1,0.0662258948432752,0.998
1000,1,23,1,0.320168181256441,0.998
1000,10,23,1,0.321473924854101,0.997
1000,20,23,1,0.320189485378888,0.997
10000,1,23,1,0.163810900618549,0.967
10000,10,23,1,0.150658080706876,0.992
10000,20,23,1,0.146161576725842,0.993
1e+05,1,23,1,0.0656951739228657,0.896
1e+05,10,23,1,0.050612766153079,0.985
1e+05,20,23,1,0.0494564943861864,0.989
20000,1,23,1,0.128806861822056,0.958
20000,10,23,1,0.104339067953676,0.994
20000,20,23,1,0.099210681636201,0.997
50000,1,23,1,0.0873102813672338,0.935
50000,10,23,1,0.0706623999061291,0.989
50000,20,23,1,0.0698205958861276,0.992
1000,1,24,1,0.337083602143239,0.997
1000,10,24,1,0.327160007843588,1
1000,20,24,1,0.321327494306133,1
10000,1,24,1,0.156169002993966,0.981
10000,10,24,1,0.148162078293282,0.989
10000,20,24,1,0.143656003196219,0.995
1e+05,1,24,1,0.0648599456572011,0.909
1e+05,10,24,1,0.0535370000537184,0.982
1e+05,20,24,1,0.0512186976620174,0.995
20000,1,24,1,0.131354588458705,0.945
20000,10,24,1,0.120149294831908,0.98
20000,20,24,1,0.11842078747753,0.98
50000,1,24,1,0.0842303988544823,0.942
50000,10,24,1,0.0683491533875197,0.993
50000,20,24,1,0.0663382362955668,0.996
1000,1,25,1,0.309689186495439,0.995
1000,10,25,1,0.278061584147844,0.997
1000,20,25,1,0.276419406253752,0.998
10000,1,25,1,0.176955275524608,0.965
10000,10,25,1,0.155890546550995,0.986
10000,20,25,1,0.153865284593994,0.989
1e+05,1,25,1,0.067517452161021,0.895
1e+05,10,25,1,0.0494085305716661,0.988
1e+05,20,25,1,0.0483371641047083,0.987
20000,1,25,1,0.121587868820412,0.967
20000,10,25,1,0.107027319962523,0.991
20000,20,25,1,0.107387355883206,0.991
50000,1,25,1,0.0933878345556713,0.922
50000,10,25,1,0.0697056865509677,0.99
50000,20,25,1,0.06488465599263,0.992
1000,1,26,1,0.358785616579861,0.993
1000,10,26,1,0.339373635683218,0.997
1000,20,26,1,0.341451355948488,0.997
10000,1,26,1,0.173254705970167,0.962
10000,10,26,1,0.15836972649994,0.985
10000,20,26,1,0.150502535625883,0.982
1e+05,1,26,1,0.0719890615230766,0.889
1e+05,10,26,1,0.0557200669620507,0.989
1e+05,20,26,1,0.0526366305332005,0.988
20000,1,26,1,0.126594041433312,0.97
20000,10,26,1,0.10920556391042,0.988
20000,20,26,1,0.107108575322645,0.991
50000,1,26,1,0.0833171478066062,0.94
50000,10,26,1,0.0672048722877276,0.995
50000,20,26,1,0.0659582708294147,0.995
1000,1,27,1,0.303813086532243,1
1000,10,27,1,0.290526328445226,1
1000,20,27,1,0.28905578126566,0.999
10000,1,27,1,0.167221113965449,0.98
10000,10,27,1,0.154167780114414,0.993
10000,20,27,1,0.151565993355032,0.998
1e+05,1,27,1,0.0640762946778343,0.922
1e+05,10,27,1,0.0469265510996907,0.99
1e+05,20,27,1,0.0467227110852094,0.993
20000,1,27,1,0.133012988152713,0.932
20000,10,27,1,0.114741517260781,0.989
20000,20,27,1,0.111204845637388,0.993
50000,1,27,1,0.0849048136386725,0.938
50000,10,27,1,0.0694905114820154,0.982
50000,20,27,1,0.0674770048471382,0.982
1000,1,28,1,0.314571016121139,0.995
1000,10,28,1,0.316697048460286,0.996
1000,20,28,1,0.312039878611094,0.996
10000,1,28,1,0.158037701439143,0.981
10000,10,28,1,0.144448515805313,0.989
10000,20,28,1,0.141128733137109,0.993
1e+05,1,28,1,0.0661050765122438,0.89
1e+05,10,28,1,0.0481855271334582,0.996
1e+05,20,28,1,0.0473274172196021,0.994
20000,1,28,1,0.141855559680276,0.941
20000,10,28,1,0.110573180373388,0.992
20000,20,28,1,0.107109456595015,0.996
50000,1,28,1,0.0863311688963354,0.931
50000,10,28,1,0.069085505559271,0.993
50000,20,28,1,0.068373585086288,0.992
1000,1,29,1,0.284699474764321,0.999
1000,10,29,1,0.28222493406322,0.999
1000,20,29,1,0.282756404908621,0.998
10000,1,29,1,0.181162123135178,0.961
10000,10,29,1,0.158726420672751,0.994
10000,20,29,1,0.15553368727841,0.997
1e+05,1,29,1,0.0679937188265812,0.904
1e+05,10,29,1,0.0514508676194805,0.988
1e+05,20,29,1,0.0476814216889896,0.994
20000,1,29,1,0.119581114199977,0.974
20000,10,29,1,0.10856918153435,0.992
20000,20,29,1,0.10407299335084,0.997
50000,1,29,1,0.0830296253506329,0.932
50000,10,29,1,0.0682970180524595,0.991
50000,20,29,1,0.0661486911521231,0.995
1000,1,3,1,0.312090316785258,0.998
1000,10,3,1,0.305875925350361,0.999
1000,20,3,1,0.301702965211749,0.999
10000,1,3,1,0.160424293902889,0.97
10000,10,3,1,0.13777530793001,0.996
10000,20,3,1,0.135160314356344,0.997
1e+05,1,3,1,0.0693247256265907,0.892
1e+05,10,3,1,0.0499462798695502,0.988
1e+05,20,3,1,0.0498765791894579,0.989
20000,1,3,1,0.122165472941418,0.966
20000,10,3,1,0.104830183039075,0.997
20000,20,3,1,0.103794037181424,0.998
50000,1,3,1,0.0904863426649671,0.932
50000,10,3,1,0.075362100215699,0.986
50000,20,3,1,0.0741391484234208,0.988
1000,1,30,1,0.320595102953094,0.994
1000,10,30,1,0.321838253073803,0.996
1000,20,30,1,0.316036035607818,0.998
10000,1,30,1,0.170713101977045,0.967
10000,10,30,1,0.154170485844975,0.989
10000,20,30,1,0.150619882231659,0.995
1e+05,1,30,1,0.0692950977496909,0.875
1e+05,10,30,1,0.0548366756479358,0.98
1e+05,20,30,1,0.0532310710736958,0.983
20000,1,30,1,0.127356127094309,0.958
20000,10,30,1,0.10367370997636,0.997
20000,20,30,1,0.101108797643096,0.997
50000,1,30,1,0.0823205876900784,0.939
50000,10,30,1,0.0657783862903596,0.995
50000,20,30,1,0.0632566092592246,0.996
1000,1,31,1,0.292310302247476,0.997
1000,10,31,1,0.282725312294178,0.998
1000,20,31,1,0.284845001775077,0.998
10000,1,31,1,0.147220986845389,0.98
10000,10,31,1,0.129560871800679,0.997
10000,20,31,1,0.126982067339954,0.997
1e+05,1,31,1,0.0668580816459112,0.894
1e+05,10,31,1,0.0489936089658146,0.993
1e+05,20,31,1,0.0470226462640146,0.997
20000,1,31,1,0.130836227890965,0.937
20000,10,31,1,0.110828408599955,0.989
20000,20,31,1,0.105741014759617,0.996
50000,1,31,1,0.0856191536960305,0.936
50000,10,31,1,0.0648278669017289,0.993
50000,20,31,1,0.063352541916666,0.995
1000,1,32,1,0.369969997525283,0.994
1000,10,32,1,0.352809392999556,0.991
1000,20,32,1,0.3508209695776,0.997
10000,1,32,1,0.162587386195699,0.976
10000,10,32,1,0.148576404532418,0.993
10000,20,32,1,0.145420718682463,0.996
1e+05,1,32,1,0.0644537156409609,0.907
1e+05,10,32,1,0.0515367828119179,0.989
1e+05,20,32,1,0.0521090637579462,0.987
20000,1,32,1,0.1190874646497,0.968
20000,10,32,1,0.102975389810054,0.995
20000,20,32,1,0.0981290330501225,0.997
50000,1,32,1,0.0874672561429585,0.927
50000,10,32,1,0.065400019960134,0.993
50000,20,32,1,0.0650454166116147,0.995
1000,1,33,1,0.304350009297216,1
1000,10,33,1,0.292736455665478,1
1000,20,33,1,0.292782662627588,1
10000,1,33,1,0.177475852732863,0.968
10000,10,33,1,0.156211394674871,0.991
10000,20,33,1,0.150008210894508,0.993
1e+05,1,33,1,0.0669411530966757,0.897
1e+05,10,33,1,0.0478785715926452,0.994
1e+05,20,33,1,0.0470735946319621,0.994
20000,1,33,1,0.12905377929236,0.957
20000,10,33,1,0.107883200870514,0.995
20000,20,33,1,0.10227576765832,0.992
50000,1,33,1,0.092916604645217,0.926
50000,10,33,1,0.0746952612320207,0.99
50000,20,33,1,0.0708360518204051,0.994
1000,1,34,1,0.349886518560523,0.992
1000,10,34,1,0.357041639763944,0.987
1000,20,34,1,0.35104924224377,0.991
10000,1,34,1,0.153985994898046,0.982
10000,10,34,1,0.141917221215055,0.998
10000,20,34,1,0.138088680939032,0.998
1e+05,1,34,1,0.0674049088606943,0.897
1e+05,10,34,1,0.047969765867936,0.992
1e+05,20,34,1,0.047968509795781,0.996
20000,1,34,1,0.116936217061218,0.973
20000,10,34,1,0.100432868219133,0.994
20000,20,34,1,0.100147917746905,0.995
50000,1,34,1,0.0817610765749065,0.954
50000,10,34,1,0.0698107621277368,0.99
50000,20,34,1,0.0676542227207387,0.989
1000,1,35,1,0.33264082553874,0.997
1000,10,35,1,0.336173746146247,0.996
1000,20,35,1,0.333858984249755,0.995
10000,1,35,1,0.151263975018351,0.984
10000,10,35,1,0.131760021907665,0.995
10000,20,35,1,0.128078524832742,0.992
1e+05,1,35,1,0.0610642514554727,0.928
1e+05,10,35,1,0.0488703736568366,0.989
1e+05,20,35,1,0.0485200951588709,0.992
20000,1,35,1,0.134816002186588,0.943
20000,10,35,1,0.113274650663222,0.984
20000,20,35,1,0.110984894896357,0.986
50000,1,35,1,0.0901188569553701,0.92
50000,10,35,1,0.0694784232948241,0.99
50000,20,35,1,0.0654338809513518,0.994
1000,1,36,1,0.323432595665673,0.999
1000,10,36,1,0.315555903878994,0.999
1000,20,36,1,0.321448939788095,1
10000,1,36,1,0.164165203999431,0.987
10000,10,36,1,0.140811666997689,0.993
10000,20,36,1,0.138534486556544,0.997
1e+05,1,36,1,0.0717538273527611,0.891
1e+05,10,36,1,0.0537494502430885,0.986
1e+05,20,36,1,0.0531848295533036,0.995
20000,1,36,1,0.135035249173919,0.941
20000,10,36,1,0.111013692203318,0.985
20000,20,36,1,0.108370297839962,0.991
50000,1,36,1,0.0854813597652609,0.941
50000,10,36,1,0.0704451368958009,0.989
50000,20,36,1,0.0695411638610871,0.993
1000,1,37,1,0.32645370929307,0.991
1000,10,37,1,0.302232222193544,0.998
1000,20,37,1,0.300854891767392,0.998
10000,1,37,1,0.148213285093656,0.985
10000,10,37,1,0.135700145904804,0.998
10000,20,37,1,0.136837217623552,0.997
1e+05,1,37,1,0.0669123981939368,0.885
1e+05,10,37,1,0.0496376646808004,0.99
1e+05,20,37,1,0.0482957444971591,0.996
20000,1,37,1,0.133235829554941,0.96
20000,10,37,1,0.112750158961972,0.988
20000,20,37,1,0.109886825105634,0.993
50000,1,37,1,0.0811523595678622,0.936
50000,10,37,1,0.0674900513176994,0.99
50000,20,37,1,0.0650179807750347,0.997
1000,1,38,1,0.283825343592577,1
1000,10,38,1,0.274991359263014,1
1000,20,38,1,0.275829512062812,1
10000,1,38,1,0.164089584153667,0.98
10000,10,38,1,0.151337850437447,0.989
10000,20,38,1,0.144614160206212,0.993
1e+05,1,38,1,0.0660917773611027,0.899
1e+05,10,38,1,0.0498394455876642,0.996
1e+05,20,38,1,0.0488086323806428,0.993
20000,1,38,1,0.133315207499711,0.955
20000,10,38,1,0.111577636560916,0.99
20000,20,38,1,0.106840651287556,0.995
50000,1,38,1,0.0789751938193603,0.951
50000,10,38,1,0.062113727477568,0.995
50000,20,38,1,0.0590550159953227,0.997
1000,1,39,1,0.29497601160191,0.997
1000,10,39,1,0.293811013444468,0.998
1000,20,39,1,0.285880852810122,0.998
10000,1,39,1,0.170402878085677,0.97
10000,10,39,1,0.151932012677183,0.99
10000,20,39,1,0.150575083631677,0.984
1e+05,1,39,1,0.0603206542162523,0.912
1e+05,10,39,1,0.0477022122078959,0.993
1e+05,20,39,1,0.0456128385420175,0.997
20000,1,39,1,0.123217330620415,0.958
20000,10,39,1,0.109362826795807,0.991
20000,20,39,1,0.109086426308003,0.992
50000,1,39,1,0.08635759645955,0.937
50000,10,39,1,0.072381798897605,0.991
50000,20,39,1,0.0701293117318962,0.992
1000,1,4,1,0.348332420713001,0.993
1000,10,4,1,0.328414309856167,0.999
1000,20,4,1,0.33593229036644,0.998
10000,1,4,1,0.168785603656531,0.973
10000,10,4,1,0.147096877933655,0.991
10000,20,4,1,0.146471190016177,0.989
1e+05,1,4,1,0.0690482994510507,0.904
1e+05,10,4,1,0.0527553247584411,0.986
1e+05,20,4,1,0.0523609401390742,0.99
20000,1,4,1,0.123830255632458,0.97
20000,10,4,1,0.107550248249057,0.985
20000,20,4,1,0.107771201196719,0.99
50000,1,4,1,0.0854012594416605,0.932
50000,10,4,1,0.0708871961689169,0.993
50000,20,4,1,0.06758960450778,0.995
1000,1,40,1,0.347441629916913,0.995
1000,10,40,1,0.326631094378017,0.999
1000,20,40,1,0.332397271021451,0.997
10000,1,40,1,0.156930347968037,0.983
10000,10,40,1,0.138043923172549,0.993
10000,20,40,1,0.136266816352357,0.998
1e+05,1,40,1,0.0727485085366446,0.856
1e+05,10,40,1,0.055915828312814,0.977
1e+05,20,40,1,0.0526751362281337,0.992
20000,1,40,1,0.133058555024641,0.95
20000,10,40,1,0.10873078318733,0.988
20000,20,40,1,0.105207831093009,0.993
50000,1,40,1,0.0835644665787003,0.935
50000,10,40,1,0.0656674334010272,0.99
50000,20,40,1,0.0645048190853578,0.995
1000,1,41,1,0.313248543020421,0.998
1000,10,41,1,0.312681737313971,0.998
1000,20,41,1,0.318194896408296,0.997
10000,1,41,1,0.167551125850697,0.972
10000,10,41,1,0.150216274671605,0.995
10000,20,41,1,0.146735342187131,0.995
1e+05,1,41,1,0.0698979417775449,0.893
1e+05,10,41,1,0.0519194463346302,0.989
1e+05,20,41,1,0.0510036196556861,0.994
20000,1,41,1,0.14093493537149,0.936
20000,10,41,1,0.11518708858127,0.982
20000,20,41,1,0.111626345966969,0.988
50000,1,41,1,0.0882462965938474,0.92
50000,10,41,1,0.0713739144877445,0.985
50000,20,41,1,0.0700343418400802,0.994
1000,1,42,1,0.334023997507029,0.994
1000,10,42,1,0.333071665007234,0.993
1000,20,42,1,0.327234441303661,0.992
10000,1,42,1,0.142733836338804,0.987
10000,10,42,1,0.123212203519764,0.996
10000,20,42,1,0.124643709458888,0.996
1e+05,1,42,1,0.0659371569558105,0.893
1e+05,10,42,1,0.0482596874098901,0.99
1e+05,20,42,1,0.0462914652043068,0.994
20000,1,42,1,0.116420911470853,0.973
20000,10,42,1,0.101191382142342,0.992
20000,20,42,1,0.0999409119695326,0.997
50000,1,42,1,0.0891194950697283,0.927
50000,10,42,1,0.0707698534526284,0.984
50000,20,42,1,0.0709664980267272,0.991
1000,1,43,1,0.332294624771286,0.994
1000,10,43,1,0.328824050454005,0.995
1000,20,43,1,0.329418693376733,0.997
10000,1,43,1,0.162620056495014,0.967
10000,10,43,1,0.138514772573156,0.994
10000,20,43,1,0.138868164932343,0.997
1e+05,1,43,1,0.0670982341274093,0.904
1e+05,10,43,1,0.050783844919564,0.985
1e+05,20,43,1,0.0492432439895223,0.989
20000,1,43,1,0.133558289753221,0.946
20000,10,43,1,0.103139095017398,0.995
20000,20,43,1,0.101018748228428,0.998
50000,1,43,1,0.0835061248270721,0.939
50000,10,43,1,0.0673208716862061,0.991
50000,20,43,1,0.06623623877549,0.998
1000,1,44,1,0.328798674103381,0.994
1000,10,44,1,0.311725156617088,0.997
1000,20,44,1,0.315495576751669,0.995
10000,1,44,1,0.160205912460231,0.982
10000,10,44,1,0.143069137154093,0.996
10000,20,44,1,0.140014989843334,0.998
1e+05,1,44,1,0.065437160960597,0.895
1e+05,10,44,1,0.0495771961979045,0.987
1e+05,20,44,1,0.0482281745322856,0.996
20000,1,44,1,0.133311205983944,0.943
20000,10,44,1,0.10690573464045,0.99
20000,20,44,1,0.10484878934721,0.992
50000,1,44,1,0.0903259950797297,0.925
50000,10,44,1,0.0728167239244222,0.984
50000,20,44,1,0.0706293693778113,0.988
1000,1,45,1,0.335248486343076,0.994
1000,10,45,1,0.316527781732968,0.999
1000,20,45,1,0.313654170085413,0.997
10000,1,45,1,0.16051586715797,0.977
10000,10,45,1,0.137104906288255,0.996
10000,20,45,1,0.135080826531551,0.994
1e+05,1,45,1,0.0637298106326317,0.912
1e+05,10,45,1,0.0488176038556054,0.99
1e+05,20,45,1,0.0471440905735342,0.991
20000,1,45,1,0.121333783140176,0.957
20000,10,45,1,0.101493308090687,0.996
20000,20,45,1,0.100875242968351,0.996
50000,1,45,1,0.0822159936990555,0.946
50000,10,45,1,0.0664290297124053,0.995
50000,20,45,1,0.066115827698597,0.994
1000,1,46,1,0.337283105747469,0.993
1000,10,46,1,0.326555615664577,0.996
1000,20,46,1,0.324039137244642,0.998
10000,1,46,1,0.177667036231446,0.954
10000,10,46,1,0.158670226424551,0.985
10000,20,46,1,0.156093441901392,0.985
1e+05,1,46,1,0.0686074427888192,0.887
1e+05,10,46,1,0.0540481540782361,0.986
1e+05,20,46,1,0.0512968718427403,0.987
20000,1,46,1,0.117617464999701,0.974
20000,10,46,1,0.105062765387377,0.994
20000,20,46,1,0.104113703560691,0.996
50000,1,46,1,0.0839017836212661,0.935
50000,10,46,1,0.0714764031502729,0.983
50000,20,46,1,0.0681315046489436,0.991
1000,1,47,1,0.305149315208821,0.995
1000,10,47,1,0.296608216255718,0.997
1000,20,47,1,0.294174829405871,0.997
10000,1,47,1,0.143737815377779,0.987
10000,10,47,1,0.130187449809606,0.996
10000,20,47,1,0.129085981586764,0.997
1e+05,1,47,1,0.0610774817082296,0.91
1e+05,10,47,1,0.046872266240741,0.99
1e+05,20,47,1,0.0456461182794621,0.997
20000,1,47,1,0.11815552525116,0.967
20000,10,47,1,0.102578560091514,0.997
20000,20,47,1,0.101466393798697,0.995
