"n","nchain","run","exp","rmse","cov"
20000,2,11,1,0.114584801607336,0.932
20000,5,11,1,0.111199439084982,0.948
50000,1,11,1,0.122758995412146,0.914
50000,2,11,1,0.123191108316459,0.905
50000,5,11,1,0.123646745126894,0.936
1000,1,12,1,0.250167013791154,0.923
1000,2,12,1,0.252213009252154,0.926
1000,5,12,1,0.250754973567029,0.927
10000,1,12,1,0.127301867826707,0.891
10000,2,12,1,0.124198448694083,0.922
10000,5,12,1,0.129072490111129,0.942
1e+05,1,12,1,0.0834247326074151,0.858
1e+05,2,12,1,0.0806252781614467,0.905
1e+05,5,12,1,0.0780112048984868,0.937
20000,1,12,1,0.0967570216224574,0.93
20000,2,12,1,0.0991589944107123,0.922
20000,5,12,1,0.0994551161465025,0.933
50000,1,12,1,0.0773965875557208,0.908
50000,2,12,1,0.0767765043524328,0.932
50000,5,12,1,0.0762986802179814,0.948
1000,1,13,1,0.208250326729774,0.928
1000,2,13,1,0.206584988561673,0.928
1000,5,13,1,0.206148502375222,0.939
10000,1,13,1,0.112897799574622,0.926
10000,2,13,1,0.108174996829782,0.949
10000,5,13,1,0.112122771484259,0.947
1e+05,1,13,1,0.0981233854919685,0.893
1e+05,2,13,1,0.095132635278796,0.918
1e+05,5,13,1,0.0949568843056547,0.933
20000,1,13,1,0.0924518924617819,0.94
20000,2,13,1,0.089610483336019,0.945
20000,5,13,1,0.0891868243835763,0.967
50000,1,13,1,0.0950471936906078,0.93
50000,2,13,1,0.0860832373613477,0.933
50000,5,13,1,0.085913254317777,0.955
1000,1,14,1,0.209966766916073,0.909
1000,2,14,1,0.207027213729437,0.914
1000,5,14,1,0.208065309450471,0.911
10000,1,14,1,0.121272903234494,0.917
10000,2,14,1,0.130380732405556,0.916
10000,5,14,1,0.126637962986508,0.953
1e+05,1,14,1,0.0852206213288619,0.889
1e+05,2,14,1,0.0910645393062739,0.921
1e+05,5,14,1,0.0915003616950613,0.947
20000,1,14,1,0.105544612550961,0.916
20000,2,14,1,0.109051211652272,0.923
20000,5,14,1,0.104906199542419,0.952
50000,1,14,1,0.0851119722438256,0.93
50000,2,14,1,0.084791524937119,0.933
50000,5,14,1,0.0846785211057572,0.951
1000,1,15,1,0.226161743821702,0.911
1000,2,15,1,0.228810445849568,0.904
1000,5,15,1,0.229675373299379,0.907
10000,1,15,1,0.096034147804021,0.918
10000,2,15,1,0.0969108978440036,0.936
10000,5,15,1,0.0951949014335492,0.948
1e+05,1,15,1,0.0994670828160631,0.906
1e+05,2,15,1,0.100315640882262,0.918
1e+05,5,15,1,0.0967307017656067,0.947
20000,1,15,1,0.105151536614241,0.89
20000,2,15,1,0.121391893856289,0.916
20000,5,15,1,0.109954949517861,0.941
50000,1,15,1,0.104281305238794,0.862
50000,2,15,1,0.0968074360233218,0.91
50000,5,15,1,0.101015674455776,0.943
1000,1,16,1,0.217228470441688,0.906
1000,2,16,1,0.217014960868206,0.915
1000,5,16,1,0.218274200471138,0.914
10000,1,16,1,0.0949700807973865,0.939
10000,2,16,1,0.0957885796252391,0.951
10000,5,16,1,0.0973189654970782,0.957
1e+05,1,16,1,0.0784179596654673,0.829
1e+05,2,16,1,0.0699852464154098,0.937
1e+05,5,16,1,0.0721854644740447,0.95
20000,1,16,1,0.102013809474906,0.933
20000,2,16,1,0.0888512248596553,0.945
20000,5,16,1,0.0902635769357344,0.962
50000,1,16,1,0.0885801007195267,0.896
50000,2,16,1,0.0860371726245198,0.924
50000,5,16,1,0.0955584852686172,0.949
1000,1,17,1,0.199958911558812,0.928
1000,2,17,1,0.200699687173605,0.925
1000,5,17,1,0.197297412060151,0.93
10000,1,17,1,0.141112715043138,0.909
10000,2,17,1,0.137650085210305,0.903
10000,5,17,1,0.136019653411825,0.943
1e+05,1,17,1,0.0605909004068445,0.926
1e+05,2,17,1,0.062886160458324,0.935
1e+05,5,17,1,0.0620617343555803,0.971
20000,1,17,1,0.125752924689739,0.887
20000,2,17,1,0.110515537464742,0.944
20000,5,17,1,0.111766487912323,0.945
50000,1,17,1,0.133049517359943,0.886
50000,2,17,1,0.124433756903908,0.924
50000,5,17,1,0.124271836134842,0.949
1000,1,18,1,0.248225257581475,0.91
1000,2,18,1,0.250137091401998,0.912
1000,5,18,1,0.251433480203205,0.909
10000,1,18,1,0.13086571431178,0.944
10000,2,18,1,0.118392030077778,0.949
10000,5,18,1,0.11734724335822,0.955
1e+05,1,18,1,0.0814685032392155,0.855
1e+05,2,18,1,0.0866101761205286,0.918
1e+05,5,18,1,0.0783028291619422,0.949
20000,1,18,1,0.105064145065472,0.867
20000,2,18,1,0.105338716247977,0.912
20000,5,18,1,0.104459443333431,0.951
50000,1,18,1,0.0750303040875155,0.88
50000,2,18,1,0.0695202356920678,0.933
50000,5,18,1,0.0688974207964784,0.951
1000,1,19,1,0.216841910794489,0.89
1000,2,19,1,0.217535306383436,0.885
1000,5,19,1,0.217770220456525,0.883
10000,1,19,1,0.0983646663325026,0.929
10000,2,19,1,0.102690156880062,0.943
10000,5,19,1,0.102260811135267,0.961
1e+05,1,19,1,0.0761838572818503,0.916
1e+05,2,19,1,0.0796944634221796,0.941
1e+05,5,19,1,0.0761765324955682,0.967
20000,1,19,1,0.106017896438876,0.87
20000,2,19,1,0.0924485065868427,0.938
20000,5,19,1,0.0977115503116347,0.946
50000,1,19,1,0.111269207730718,0.88
50000,2,19,1,0.111279547695575,0.909
50000,5,19,1,0.10450166952385,0.942
1000,1,2,1,0.228661884769742,0.907
1000,2,2,1,0.224757230795331,0.92
1000,5,2,1,0.224705619638967,0.916
10000,1,2,1,0.0944017093640289,0.949
10000,2,2,1,0.090335630798761,0.96
10000,5,2,1,0.0875455578367339,0.969
1e+05,1,2,1,0.11047358692457,0.864
1e+05,2,2,1,0.102142702152601,0.922
1e+05,5,2,1,0.0985206890114285,0.958
20000,1,2,1,0.0876002327688493,0.924
20000,2,2,1,0.0848329901075325,0.957
20000,5,2,1,0.0869464850276194,0.967
50000,1,2,1,0.10338561888848,0.881
50000,2,2,1,0.0964379519093339,0.935
50000,5,2,1,0.0939316737976911,0.951
1000,1,20,1,0.201344472043296,0.938
1000,2,20,1,0.202638138712836,0.937
1000,5,20,1,0.199130072327564,0.942
10000,1,20,1,0.109221952890766,0.912
10000,2,20,1,0.105942508815566,0.932
10000,5,20,1,0.107658679989233,0.954
1e+05,1,20,1,0.06691566577091,0.915
1e+05,2,20,1,0.0626583068252941,0.955
1e+05,5,20,1,0.0639960343813067,0.963
20000,1,20,1,0.0838036009890193,0.913
20000,2,20,1,0.0826464587093899,0.933
20000,5,20,1,0.0849142086117859,0.96
50000,1,20,1,0.0871064955471394,0.914
50000,2,20,1,0.0914267089517581,0.935
50000,5,20,1,0.0837687202022515,0.962
1000,1,21,1,0.200097371140957,0.914
1000,2,21,1,0.197423424767065,0.916
1000,5,21,1,0.198399546320283,0.908
10000,1,21,1,0.0985411950527218,0.92
10000,2,21,1,0.0979973316230604,0.94
10000,5,21,1,0.0991772882551373,0.947
1e+05,1,21,1,0.0980284238675193,0.878
1e+05,2,21,1,0.106221973875275,0.93
1e+05,5,21,1,0.107715417600361,0.938
20000,1,21,1,0.096479434961401,0.873
20000,2,21,1,0.0969919534397051,0.94
20000,5,21,1,0.0941579888810403,0.96
50000,1,21,1,0.0987369604171475,0.896
50000,2,21,1,0.099700038927539,0.936
50000,5,21,1,0.103406380107814,0.937
