"n","nchain","run","exp","rmse","cov"
50000,20,31,1,0.0975389967213682,0.961
1000,1,32,1,0.210753530434119,0.936
1000,10,32,1,0.212372573127702,0.938
1000,20,32,1,0.211578060217767,0.938
10000,1,32,1,0.1269604673557,0.905
10000,10,32,1,0.112324942567139,0.953
10000,20,32,1,0.111494022938757,0.949
1e+05,1,32,1,0.0873828728462136,0.908
1e+05,10,32,1,0.0869003061950659,0.957
1e+05,20,32,1,0.0866572252394035,0.967
20000,1,32,1,0.0989572597760037,0.912
20000,10,32,1,0.10438131770069,0.951
20000,20,32,1,0.104193728311612,0.962
50000,1,32,1,0.0617395517364954,0.919
50000,10,32,1,0.0588027001143642,0.98
50000,20,32,1,0.0607447274958555,0.988
1000,1,33,1,0.213521678152492,0.927
1000,10,33,1,0.213092767207319,0.932
1000,20,33,1,0.210669776733622,0.936
10000,1,33,1,0.123736797282252,0.927
10000,10,33,1,0.121299812777688,0.947
10000,20,33,1,0.121821723467749,0.952
1e+05,1,33,1,0.105265087824646,0.896
1e+05,10,33,1,0.0978202999573136,0.944
1e+05,20,33,1,0.0957432794364699,0.954
20000,1,33,1,0.109810768454004,0.914
20000,10,33,1,0.0928067597198731,0.968
20000,20,33,1,0.0914746592432413,0.977
50000,1,33,1,0.132487231765845,0.89
50000,10,33,1,0.121868759562127,0.963
50000,20,33,1,0.120538069632001,0.966
1000,1,34,1,0.209400650703085,0.916
1000,10,34,1,0.209469403612681,0.922
1000,20,34,1,0.208031604807221,0.922
10000,1,34,1,0.112393667087814,0.931
10000,10,34,1,0.110492232041954,0.963
10000,20,34,1,0.111166263209473,0.966
1e+05,1,34,1,0.0883145912044867,0.815
1e+05,10,34,1,0.0841404904266722,0.953
1e+05,20,34,1,0.0807109599183103,0.965
20000,1,34,1,0.0991088169795351,0.906
20000,10,34,1,0.0946227938501082,0.968
20000,20,34,1,0.093309898827963,0.974
50000,1,34,1,0.12048595453515,0.908
50000,10,34,1,0.108851708505034,0.943
50000,20,34,1,0.111098557673581,0.948
1000,1,35,1,0.208295315835971,0.916
1000,10,35,1,0.200569219915928,0.932
1000,20,35,1,0.200442303643294,0.935
10000,1,35,1,0.0895966120297167,0.914
10000,10,35,1,0.0876647318506682,0.955
10000,20,35,1,0.0897475025267043,0.956
1e+05,1,35,1,0.0997765573932661,0.874
1e+05,10,35,1,0.0933317303732886,0.964
1e+05,20,35,1,0.0914131887865406,0.967
20000,1,35,1,0.0910800076891137,0.879
20000,10,35,1,0.0879874329347186,0.964
20000,20,35,1,0.0896055553956363,0.972
50000,1,35,1,0.0827080322505127,0.923
50000,10,35,1,0.0794825248954666,0.96
50000,20,35,1,0.0784410001640621,0.966
1000,1,36,1,0.218653461076433,0.913
1000,10,36,1,0.212019366151722,0.923
1000,20,36,1,0.213509651187957,0.926
10000,1,36,1,0.130811121510671,0.9
10000,10,36,1,0.119243543820628,0.957
10000,20,36,1,0.118541088554079,0.961
1e+05,1,36,1,0.0871864013109928,0.869
1e+05,10,36,1,0.0829280648381507,0.949
1e+05,20,36,1,0.0839429133532929,0.953
20000,1,36,1,0.0901721844786465,0.894
20000,10,36,1,0.101161686927398,0.954
20000,20,36,1,0.0992092226094784,0.96
50000,1,36,1,0.0902620346471813,0.831
50000,10,36,1,0.0874987256799646,0.965
50000,20,36,1,0.0852369243891598,0.971
1000,1,37,1,0.19897845916199,0.942
1000,10,37,1,0.200888955743335,0.942
1000,20,37,1,0.200918367402832,0.941
10000,1,37,1,0.139378276436186,0.93
10000,10,37,1,0.129307755587211,0.954
10000,20,37,1,0.133038519083572,0.951
1e+05,1,37,1,0.0934339575625453,0.874
1e+05,10,37,1,0.0919309001815648,0.962
1e+05,20,37,1,0.0891601935121664,0.974
20000,1,37,1,0.101154050561834,0.909
20000,10,37,1,0.0956609709926751,0.963
20000,20,37,1,0.0945189914787398,0.968
50000,1,37,1,0.0790471518233999,0.904
50000,10,37,1,0.0679370855956328,0.971
50000,20,37,1,0.067997386808409,0.974
1000,1,38,1,0.239526175041186,0.899
1000,10,38,1,0.23572222305006,0.908
1000,20,38,1,0.233071865209543,0.915
10000,1,38,1,0.126763332874671,0.903
10000,10,38,1,0.120322145619281,0.935
10000,20,38,1,0.121064751466245,0.941
1e+05,1,38,1,0.0798983673428127,0.901
1e+05,10,38,1,0.0804513516380312,0.961
1e+05,20,38,1,0.0815142548983925,0.963
20000,1,38,1,0.118868801696326,0.905
20000,10,38,1,0.106790691042917,0.967
20000,20,38,1,0.110555512086959,0.97
50000,1,38,1,0.0817028703866245,0.902
50000,10,38,1,0.0759533271885225,0.971
50000,20,38,1,0.07431685981425,0.978
1000,1,39,1,0.209633880619978,0.906
1000,10,39,1,0.207033273731151,0.912
1000,20,39,1,0.208024913106333,0.917
10000,1,39,1,0.121084610915765,0.904
10000,10,39,1,0.111559359752104,0.954
10000,20,39,1,0.109806763726078,0.961
1e+05,1,39,1,0.0730586920269507,0.888
1e+05,10,39,1,0.0724783857463694,0.971
1e+05,20,39,1,0.0712086838919987,0.974
20000,1,39,1,0.120332847178368,0.889
20000,10,39,1,0.111166291362588,0.96
20000,20,39,1,0.111360660012735,0.961
50000,1,39,1,0.0871059572609491,0.886
50000,10,39,1,0.0899876676983226,0.949
50000,20,39,1,0.0873378516760052,0.959
1000,1,4,1,0.2186266444447,0.899
1000,10,4,1,0.218421941901727,0.915
1000,20,4,1,0.217663611987815,0.916
10000,1,4,1,0.10883984572193,0.926
10000,10,4,1,0.122523684241436,0.955
10000,20,4,1,0.120948799076525,0.963
1e+05,1,4,1,0.102258467269354,0.873
1e+05,10,4,1,0.0900311318894883,0.974
1e+05,20,4,1,0.0898741177885882,0.98
20000,1,4,1,0.104432740863274,0.903
20000,10,4,1,0.0932668447296961,0.963
20000,20,4,1,0.0926599952550277,0.967
50000,1,4,1,0.0961045078633298,0.891
50000,10,4,1,0.0799061468214889,0.968
50000,20,4,1,0.0798578856473122,0.973
1000,1,40,1,0.217823837130029,0.926
1000,10,40,1,0.21622313344848,0.929
1000,20,40,1,0.213661297668718,0.933
10000,1,40,1,0.10042265750116,0.935
10000,10,40,1,0.0989478678142654,0.974
10000,20,40,1,0.0947038123382997,0.979
1e+05,1,40,1,0.0988323452446781,0.834
1e+05,10,40,1,0.094913153691742,0.945
1e+05,20,40,1,0.0953464455746819,0.953
20000,1,40,1,0.101480360347744,0.922
20000,10,40,1,0.0989899910514971,0.959
20000,20,40,1,0.0989720753474607,0.968
50000,1,40,1,0.0814979324537915,0.893
50000,10,40,1,0.0923428147589054,0.949
50000,20,40,1,0.0911124710062506,0.963
1000,1,41,1,0.176481945265801,0.932
1000,10,41,1,0.174633724081687,0.936
1000,20,41,1,0.175409021324243,0.935
10000,1,41,1,0.104098993082911,0.909
10000,10,41,1,0.0968151362201892,0.96
10000,20,41,1,0.0967953557900048,0.969
1e+05,1,41,1,0.0827535806245571,0.872
1e+05,10,41,1,0.0815584531075007,0.96
1e+05,20,41,1,0.0790147264796093,0.968
20000,1,41,1,0.103583493960359,0.893
20000,10,41,1,0.109199331909982,0.951
20000,20,41,1,0.108407567618143,0.956
50000,1,41,1,0.101622600363033,0.898
50000,10,41,1,0.0952119660906766,0.955
50000,20,41,1,0.0954604132017292,0.962
1000,1,42,1,0.200824282425464,0.933
1000,10,42,1,0.198704050861623,0.933
1000,20,42,1,0.199458275966539,0.93
10000,1,42,1,0.12761154754602,0.875
10000,10,42,1,0.123378248775171,0.928
10000,20,42,1,0.127572018846117,0.936
1e+05,1,42,1,0.0821707482526965,0.898
1e+05,10,42,1,0.0735350087339535,0.971
1e+05,20,42,1,0.0722475523718209,0.971
20000,1,42,1,0.100560269118911,0.91
20000,10,42,1,0.0910821686323352,0.979
20000,20,42,1,0.0919401687933707,0.979
50000,1,42,1,0.0837874817987457,0.865
50000,10,42,1,0.0739419508320566,0.964
50000,20,42,1,0.0744692963681491,0.964
1000,1,43,1,0.208539009535086,0.928
1000,10,43,1,0.207161780625318,0.93
1000,20,43,1,0.206693902966933,0.941
10000,1,43,1,0.103186285205596,0.916
10000,10,43,1,0.103940826446849,0.957
10000,20,43,1,0.102347898002561,0.966
1e+05,1,43,1,0.137636889884724,0.908
1e+05,10,43,1,0.137955699582801,0.944
1e+05,20,43,1,0.13664306758493,0.953
20000,1,43,1,0.100063637841036,0.897
20000,10,43,1,0.100061113648009,0.96
20000,20,43,1,0.0991849970918267,0.963
50000,1,43,1,0.113030419363582,0.884
50000,10,43,1,0.0997000716563972,0.962
50000,20,43,1,0.100356172719237,0.963
1000,1,44,1,0.23682173794395,0.884
1000,10,44,1,0.229459639683211,0.902
1000,20,44,1,0.228962054808791,0.905
10000,1,44,1,0.111147948958359,0.898
10000,10,44,1,0.102270917732716,0.943
10000,20,44,1,0.103557308635124,0.953
1e+05,1,44,1,0.0941983701075641,0.887
1e+05,10,44,1,0.089989381008677,0.955
1e+05,20,44,1,0.0919612587421056,0.962
20000,1,44,1,0.101703736115879,0.897
20000,10,44,1,0.0885945245594997,0.969
20000,20,44,1,0.089390376143724,0.972
50000,1,44,1,0.0821929859125186,0.931
50000,10,44,1,0.0851004903189117,0.955
50000,20,44,1,0.0862522096776529,0.962
1000,1,45,1,0.226555893623347,0.921
1000,10,45,1,0.22184831330031,0.928
1000,20,45,1,0.221460721973684,0.929
10000,1,45,1,0.117378611586251,0.896
10000,10,45,1,0.116450782151513,0.942
10000,20,45,1,0.117326758868855,0.948
1e+05,1,45,1,0.0630919734642478,0.896
1e+05,10,45,1,0.0709681324428993,0.968
1e+05,20,45,1,0.0717415532597088,0.977
20000,1,45,1,0.102108130317997,0.925
20000,10,45,1,0.0988791804177177,0.957
20000,20,45,1,0.099321053511124,0.959
50000,1,45,1,0.0787882809737517,0.931
50000,10,45,1,0.0717325354153501,0.967
50000,20,45,1,0.0707339855989697,0.976
1000,1,46,1,0.197008245788071,0.896
1000,10,46,1,0.197812055363462,0.912
1000,20,46,1,0.196946695427164,0.914
10000,1,46,1,0.0957457880357536,0.942
10000,10,46,1,0.0962500571810764,0.962
10000,20,46,1,0.0986282734418765,0.968
1e+05,1,46,1,0.10966135824831,0.879
1e+05,10,46,1,0.105026694643008,0.954
1e+05,20,46,1,0.106154823638498,0.96
20000,1,46,1,0.0947544271307153,0.907
20000,10,46,1,0.0860218771652988,0.965
20000,20,46,1,0.0859845058455388,0.972
50000,1,46,1,0.0681051727657269,0.92
50000,10,46,1,0.0731372799131837,0.976
50000,20,46,1,0.0734648547786238,0.981
1000,1,47,1,0.182178452782384,0.938
1000,10,47,1,0.183305089672731,0.952
1000,20,47,1,0.18374492706854,0.945
10000,1,47,1,0.112361061915113,0.914
10000,10,47,1,0.112017013433702,0.959
10000,20,47,1,0.114478389338853,0.966
