"n","nchain","run","exp","rmse","cov"
20000,1,16,1,0.388578350428352,0.85
20000,10,16,1,0.350793083295279,0.938
20000,20,16,1,0.352880283295779,0.946
50000,1,16,1,0.300169199698417,0.792
50000,10,16,1,0.241880144282363,0.934
50000,20,16,1,0.238640773994987,0.95
1000,1,17,1,0.74328212031772,0.991
1000,10,17,1,0.745388937526569,0.991
1000,20,17,1,0.74839545361355,0.991
10000,1,17,1,0.429861728489039,0.925
10000,10,17,1,0.386705114425456,0.972
10000,20,17,1,0.389326237917986,0.969
1e+05,1,17,1,0.260831205487857,0.686
1e+05,10,17,1,0.208791635533929,0.932
1e+05,20,17,1,0.2013088143873,0.96
20000,1,17,1,0.369345415228899,0.884
20000,10,17,1,0.329618544724941,0.953
20000,20,17,1,0.325728410266067,0.96
50000,1,17,1,0.294318726939498,0.784
50000,10,17,1,0.251006551078832,0.937
50000,20,17,1,0.240027366782424,0.964
1000,1,18,1,0.85012354313938,0.981
1000,10,18,1,0.818048755492878,0.987
1000,20,18,1,0.801157978113576,0.991
10000,1,18,1,0.447865211739993,0.912
10000,10,18,1,0.408575370268408,0.962
10000,20,18,1,0.404941742261044,0.968
1e+05,1,18,1,0.257921571132919,0.688
1e+05,10,18,1,0.209405527052435,0.913
1e+05,20,18,1,0.199800630227717,0.953
20000,1,18,1,0.366315591874259,0.863
20000,10,18,1,0.332178665910046,0.951
20000,20,18,1,0.325177994110105,0.963
50000,1,18,1,0.303043398473012,0.772
50000,10,18,1,0.248211073523167,0.943
50000,20,18,1,0.241048932444496,0.956
1000,1,19,1,0.840068589672602,0.986
1000,10,19,1,0.806239025869683,0.99
1000,20,19,1,0.787570452077854,0.99
10000,1,19,1,0.466127423437081,0.9
10000,10,19,1,0.420782369250676,0.958
10000,20,19,1,0.410387455254045,0.97
1e+05,1,19,1,0.253883755110184,0.741
1e+05,10,19,1,0.206723809949963,0.948
1e+05,20,19,1,0.206729220958715,0.959
20000,1,19,1,0.387630962975722,0.846
20000,10,19,1,0.331803352477654,0.947
20000,20,19,1,0.325857630342473,0.961
50000,1,19,1,0.315334547263311,0.753
50000,10,19,1,0.264747088890075,0.921
50000,20,19,1,0.25806657492492,0.946
1000,1,2,1,0.780451450454459,0.997
1000,10,2,1,0.776934082355149,0.994
1000,20,2,1,0.788969331316789,0.996
10000,1,2,1,0.434884818791469,0.924
10000,10,2,1,0.405509162930615,0.963
10000,20,2,1,0.397069772735432,0.971
1e+05,1,2,1,0.24307206476605,0.738
1e+05,10,2,1,0.19165048213473,0.954
1e+05,20,2,1,0.18472568370966,0.972
20000,1,2,1,0.358092488122985,0.859
20000,10,2,1,0.311695668203507,0.947
20000,20,2,1,0.305603712914226,0.967
50000,1,2,1,0.300927158070757,0.782
50000,10,2,1,0.248634896643949,0.95
50000,20,2,1,0.244181927167125,0.957
1000,1,20,1,0.776380558092656,0.992
1000,10,20,1,0.747495584685641,0.999
1000,20,20,1,0.745254916074748,0.999
10000,1,20,1,0.465419257818085,0.91
10000,10,20,1,0.409846369924519,0.967
10000,20,20,1,0.404870929335234,0.969
1e+05,1,20,1,0.266006702907167,0.707
1e+05,10,20,1,0.203941568533846,0.946
1e+05,20,20,1,0.198931411744754,0.961
20000,1,20,1,0.369102736963213,0.857
20000,10,20,1,0.328278628535657,0.954
20000,20,20,1,0.326437957096244,0.949
50000,1,20,1,0.304229929372582,0.784
50000,10,20,1,0.253334909817575,0.941
50000,20,20,1,0.249470469967407,0.949
1000,1,21,1,0.760294159320224,0.989
1000,10,21,1,0.765071618559094,0.992
1000,20,21,1,0.760482919927546,0.994
10000,1,21,1,0.448412903442301,0.916
10000,10,21,1,0.393864084080472,0.963
10000,20,21,1,0.388308814025441,0.969
1e+05,1,21,1,0.254389554518366,0.719
1e+05,10,21,1,0.200739283561542,0.948
1e+05,20,21,1,0.194159616613106,0.965
20000,1,21,1,0.369547419629913,0.88
20000,10,21,1,0.336150338738556,0.933
20000,20,21,1,0.330760774088819,0.947
50000,1,21,1,0.284410598987549,0.831
50000,10,21,1,0.232660178347013,0.953
50000,20,21,1,0.23020499961901,0.97
1000,1,22,1,0.795598698807611,0.99
1000,10,22,1,0.794413208740618,0.996
1000,20,22,1,0.784936979750056,0.994
10000,1,22,1,0.450559536492455,0.902
10000,10,22,1,0.417519063463304,0.954
10000,20,22,1,0.40947842042592,0.96
1e+05,1,22,1,0.241534937804992,0.725
1e+05,10,22,1,0.190915624744039,0.949
1e+05,20,22,1,0.185379330973048,0.964
20000,1,22,1,0.389215566627005,0.824
20000,10,22,1,0.345516956211019,0.932
20000,20,22,1,0.340505379759198,0.94
50000,1,22,1,0.290818923717797,0.783
50000,10,22,1,0.257943858252811,0.929
50000,20,22,1,0.252368142679007,0.952
1000,1,23,1,0.870680458332151,0.969
1000,10,23,1,0.818059276839506,0.984
1000,20,23,1,0.813991127349052,0.985
10000,1,23,1,0.441269829056236,0.912
10000,10,23,1,0.409278923567098,0.957
10000,20,23,1,0.399473854066008,0.964
1e+05,1,23,1,0.256288670863651,0.695
1e+05,10,23,1,0.201098701528658,0.942
1e+05,20,23,1,0.197659547224118,0.956
20000,1,23,1,0.393894961705241,0.867
20000,10,23,1,0.329248361397002,0.955
20000,20,23,1,0.332027529345043,0.959
50000,1,23,1,0.30154358522704,0.771
50000,10,23,1,0.244998580024107,0.941
50000,20,23,1,0.241729610729657,0.958
1000,1,24,1,0.725658266478489,0.993
1000,10,24,1,0.695463333252416,0.997
1000,20,24,1,0.682158312871847,1
10000,1,24,1,0.456971794698156,0.914
10000,10,24,1,0.401968431409181,0.968
10000,20,24,1,0.402253857598169,0.974
1e+05,1,24,1,0.240618400702275,0.738
1e+05,10,24,1,0.185869929518026,0.949
