"n","nchain","run","exp","rmse","cov"
1e+05,20,25,1,0.375690055496009,0.933
20000,1,25,1,0.351249643272863,0.956
20000,10,25,1,0.325988442221617,0.977
20000,20,25,1,0.325307611549143,0.974
50000,1,25,1,0.333155369920178,0.924
50000,10,25,1,0.326609731859537,0.94
50000,20,25,1,0.327314037070791,0.943
1000,1,26,1,0.825759865091925,0.977
1000,10,26,1,0.836426291445615,0.973
1000,20,26,1,0.842674472626699,0.978
10000,1,26,1,0.409925396636434,0.967
10000,10,26,1,0.374322155113211,0.982
10000,20,26,1,0.375107490318522,0.985
1e+05,1,26,1,0.3077397848354,0.898
1e+05,10,26,1,0.303345661083216,0.943
1e+05,20,26,1,0.300683105132322,0.944
20000,1,26,1,0.450495433234758,0.896
20000,10,26,1,0.417131702137246,0.941
20000,20,26,1,0.414567494037953,0.94
50000,1,26,1,0.350778785601665,0.92
50000,10,26,1,0.355324022192651,0.942
50000,20,26,1,0.352611859879621,0.938
1000,1,27,1,0.874096553203688,0.956
1000,10,27,1,0.846576596262606,0.966
1000,20,27,1,0.858697739013171,0.956
10000,1,27,1,0.368013241998888,0.967
10000,10,27,1,0.371161882353149,0.973
10000,20,27,1,0.371180279484199,0.98
1e+05,1,27,1,0.307670427575462,0.868
1e+05,10,27,1,0.304822083698938,0.919
1e+05,20,27,1,0.305034081291974,0.918
20000,1,27,1,0.382942009508262,0.936
20000,10,27,1,0.363216929726434,0.972
20000,20,27,1,0.359770150403161,0.972
50000,1,27,1,0.375269278467932,0.926
50000,10,27,1,0.366771080712087,0.947
50000,20,27,1,0.368881981301017,0.95
1000,1,28,1,0.86810434797602,0.981
1000,10,28,1,0.897535065398543,0.974
1000,20,28,1,0.895080081850202,0.972
10000,1,28,1,0.391853448568724,0.966
10000,10,28,1,0.390020600572465,0.97
10000,20,28,1,0.389148586019016,0.973
1e+05,1,28,1,0.32224279070043,0.899
1e+05,10,28,1,0.301465856765766,0.948
1e+05,20,28,1,0.300603427468316,0.946
20000,1,28,1,0.300209471337065,0.968
20000,10,28,1,0.308211283375949,0.979
20000,20,28,1,0.296972938010099,0.98
50000,1,28,1,0.359205012267695,0.9
50000,10,28,1,0.333294934095221,0.943
50000,20,28,1,0.332650947190687,0.941
1000,1,29,1,0.82494014064733,0.97
1000,10,29,1,0.844018437567689,0.973
1000,20,29,1,0.837760572771215,0.973
10000,1,29,1,0.48626162718117,0.93
10000,10,29,1,0.466366670311418,0.953
10000,20,29,1,0.463156061581119,0.951
1e+05,1,29,1,0.339665602653601,0.903
1e+05,10,29,1,0.327687290699364,0.928
1e+05,20,29,1,0.326005036859286,0.93
20000,1,29,1,0.337493254519475,0.948
20000,10,29,1,0.335581071124842,0.966
20000,20,29,1,0.329894152364505,0.97
50000,1,29,1,0.322410425884343,0.925
50000,10,29,1,0.323977553343199,0.933
50000,20,29,1,0.324550731221973,0.936
1000,1,3,1,0.919316715859626,0.959
1000,10,3,1,0.897710212393047,0.96
1000,20,3,1,0.890568738982725,0.963
10000,1,3,1,0.471113090885885,0.936
10000,10,3,1,0.467661667766799,0.951
10000,20,3,1,0.465464589948889,0.949
1e+05,1,3,1,0.302796803408081,0.922
1e+05,10,3,1,0.305563198701794,0.938
1e+05,20,3,1,0.30481130310778,0.942
20000,1,3,1,0.436499351341272,0.906
20000,10,3,1,0.425717699258051,0.928
20000,20,3,1,0.419307960117642,0.925
50000,1,3,1,0.354222736894113,0.893
50000,10,3,1,0.348943228857544,0.936
50000,20,3,1,0.350442995581375,0.933
1000,1,30,1,1.00774397157578,0.961
1000,10,30,1,0.982343010466597,0.962
1000,20,30,1,0.976885939903568,0.968
10000,1,30,1,0.417370471565331,0.966
10000,10,30,1,0.382563000027861,0.98
10000,20,30,1,0.373989449313455,0.983
1e+05,1,30,1,0.367168309532795,0.869
1e+05,10,30,1,0.347622117755358,0.922
1e+05,20,30,1,0.34149800802367,0.931
20000,1,30,1,0.336929102767176,0.953
20000,10,30,1,0.326235889483181,0.97
20000,20,30,1,0.322521666951403,0.974
50000,1,30,1,0.369581219057344,0.91
50000,10,30,1,0.353371749777442,0.95
50000,20,30,1,0.353126114213804,0.946
1000,1,31,1,0.921612823104407,0.971
1000,10,31,1,0.913338771385611,0.972
1000,20,31,1,0.930838111426309,0.967
10000,1,31,1,0.472464800284078,0.935
10000,10,31,1,0.454897269205091,0.941
10000,20,31,1,0.457970891680004,0.951
1e+05,1,31,1,0.297859302133727,0.906
1e+05,10,31,1,0.292147341408598,0.916
1e+05,20,31,1,0.292000361058517,0.923
20000,1,31,1,0.441205271743678,0.925
20000,10,31,1,0.394572643305676,0.947
20000,20,31,1,0.383420138679244,0.957
50000,1,31,1,0.266180362015682,0.914
50000,10,31,1,0.244064217649832,0.962
50000,20,31,1,0.24173708848764,0.961
1000,1,32,1,0.87656169304627,0.973
1000,10,32,1,0.869055283586976,0.97
1000,20,32,1,0.882026101240559,0.972
10000,1,32,1,0.460650633265993,0.941
10000,10,32,1,0.460496006664757,0.956
10000,20,32,1,0.453283227856957,0.961
1e+05,1,32,1,0.286263563600964,0.915
1e+05,10,32,1,0.265932869397865,0.945
1e+05,20,32,1,0.262908827796191,0.948
20000,1,32,1,0.371431607682835,0.939
20000,10,32,1,0.36133681507596,0.956
20000,20,32,1,0.354795710701134,0.957
50000,1,32,1,0.323678064186701,0.934
50000,10,32,1,0.319095212027906,0.953
50000,20,32,1,0.319679312471823,0.951
1000,1,33,1,0.882413980042181,0.969
1000,10,33,1,0.888401196392099,0.967
1000,20,33,1,0.880339618415643,0.965
10000,1,33,1,0.417425110902027,0.96
10000,10,33,1,0.406612227458205,0.979
10000,20,33,1,0.407936551197346,0.977
1e+05,1,33,1,0.198596368917109,0.952
1e+05,10,33,1,0.206466604368775,0.973
1e+05,20,33,1,0.207418486262954,0.973
20000,1,33,1,0.378063319500688,0.947
20000,10,33,1,0.371235023385782,0.96
20000,20,33,1,0.368453748767242,0.96
50000,1,33,1,0.286798270164645,0.934
50000,10,33,1,0.262326646979014,0.971
50000,20,33,1,0.257595176889869,0.973
1000,1,34,1,0.878975583152936,0.971
1000,10,34,1,0.861478807620138,0.977
1000,20,34,1,0.862423374877325,0.976
10000,1,34,1,0.436080942008368,0.944
10000,10,34,1,0.426826852151612,0.966
10000,20,34,1,0.432390997840367,0.967
1e+05,1,34,1,0.376657488399708,0.888
1e+05,10,34,1,0.358780273710767,0.923
1e+05,20,34,1,0.36033742955572,0.921
20000,1,34,1,0.352774447112429,0.935
20000,10,34,1,0.32591268960422,0.973
20000,20,34,1,0.326870955538533,0.971
50000,1,34,1,0.360263561725841,0.883
50000,10,34,1,0.338120241482655,0.931
50000,20,34,1,0.336978539215826,0.935
1000,1,35,1,0.805890389777388,0.972
1000,10,35,1,0.790248862648847,0.975
1000,20,35,1,0.79189698830811,0.975
10000,1,35,1,0.452290404387812,0.937
10000,10,35,1,0.432111941448706,0.957
10000,20,35,1,0.422318017788494,0.961
1e+05,1,35,1,0.336215490394943,0.904
1e+05,10,35,1,0.333218108918902,0.916
1e+05,20,35,1,0.334509306859852,0.922
20000,1,35,1,0.308486749632691,0.981
20000,10,35,1,0.309763809780422,0.977
20000,20,35,1,0.313492767614659,0.981
50000,1,35,1,0.342967282213618,0.938
50000,10,35,1,0.346192768282426,0.951
50000,20,35,1,0.348011882528249,0.951
1000,1,36,1,0.925696943782115,0.964
1000,10,36,1,0.928703077468614,0.969
1000,20,36,1,0.923420772366367,0.972
10000,1,36,1,0.471001981239847,0.945
10000,10,36,1,0.450727487542269,0.962
10000,20,36,1,0.440870230084738,0.959
1e+05,1,36,1,0.279530160924026,0.902
1e+05,10,36,1,0.279551229937627,0.944
1e+05,20,36,1,0.280492101140931,0.954
20000,1,36,1,0.305617819563541,0.955
20000,10,36,1,0.288768032973704,0.967
20000,20,36,1,0.284435776093387,0.966
50000,1,36,1,0.350452290014778,0.912
50000,10,36,1,0.32987333284401,0.954
50000,20,36,1,0.325243925757299,0.954
1000,1,37,1,0.956024235113971,0.949
1000,10,37,1,0.973300949422584,0.946
1000,20,37,1,0.956740340604219,0.944
10000,1,37,1,0.377995205859101,0.968
10000,10,37,1,0.387130003783142,0.978
10000,20,37,1,0.381330869683871,0.976
20000,1,37,1,0.406315975103659,0.92
20000,10,37,1,0.373425683760792,0.955
20000,20,37,1,0.375953638889889,0.953
50000,1,37,1,0.336569207799623,0.922
50000,10,37,1,0.322461433408098,0.954
50000,20,37,1,0.324161967824825,0.956
1000,1,38,1,0.81991488746819,0.988
1000,10,38,1,0.811239990568406,0.988
1000,20,38,1,0.784343605954695,0.988
10000,1,38,1,0.420851967396386,0.965
10000,10,38,1,0.37324649333891,0.983
10000,20,38,1,0.380026978977534,0.978
20000,1,38,1,0.353449952104832,0.95
20000,10,38,1,0.333164881559665,0.965
20000,20,38,1,0.324000901630873,0.975
50000,1,38,1,0.323230918996672,0.947
50000,10,38,1,0.298363255579669,0.956
50000,20,38,1,0.298984381841253,0.955
1000,1,39,1,0.819001503546132,0.976
1000,10,39,1,0.828936921542622,0.97
1000,20,39,1,0.817297181028977,0.97
10000,1,39,1,0.474367823747132,0.951
10000,10,39,1,0.450005218336954,0.964
10000,20,39,1,0.445895870588801,0.962
20000,1,39,1,0.367786898626619,0.95
20000,10,39,1,0.336561426461158,0.974
20000,20,39,1,0.337446577699375,0.972
50000,1,39,1,0.382890838031362,0.888
50000,10,39,1,0.376900769453483,0.943
50000,20,39,1,0.374986295782444,0.943
1000,1,4,1,0.866944201145472,0.97
1000,10,4,1,0.85165794830359,0.975
1000,20,4,1,0.871414729528064,0.971
10000,1,4,1,0.363759096340106,0.978
10000,10,4,1,0.354138593419467,0.979
10000,20,4,1,0.355278993029288,0.98
1e+05,1,4,1,0.300918966595495,0.919
1e+05,10,4,1,0.296684469106852,0.925
1e+05,20,4,1,0.297249514306194,0.928
20000,1,4,1,0.305273133434308,0.981
20000,10,4,1,0.306590649431133,0.981
20000,20,4,1,0.306902506568061,0.982
50000,1,4,1,0.361133535749073,0.917
50000,10,4,1,0.351552766460466,0.945
50000,20,4,1,0.35109305825162,0.949
1000,1,40,1,0.905033833940215,0.988
1000,10,40,1,0.891508022935538,0.981
1000,20,40,1,0.911573066644626,0.981
10000,1,40,1,0.359395620546872,0.969
10000,10,40,1,0.344143268000003,0.984
10000,20,40,1,0.336531827078935,0.986
20000,1,40,1,0.391987868297144,0.944
20000,10,40,1,0.378128496648566,0.952
20000,20,40,1,0.377826100334636,0.953
50000,1,40,1,0.318991633631012,0.89
50000,10,40,1,0.290459969324654,0.931
50000,20,40,1,0.28975024323981,0.933
1000,1,41,1,0.754195993158132,0.98
1000,10,41,1,0.753889889495527,0.982
1000,20,41,1,0.752550838022688,0.984
10000,1,41,1,0.433581425245708,0.958
10000,10,41,1,0.401206143871798,0.977
10000,20,41,1,0.393003901978238,0.98
