"RMSE","Coverage","Interval length","n","run","Chains"
0.960154982903941,0.745,2.3350589068742,100,1,1
0.887015084450294,0.87,2.92411524804261,100,1,2
0.906351596455381,0.885,3.38244418633378,100,1,3
0.921785218016604,0.905,3.40394025094024,100,1,4
0.884707622827937,0.92,3.43964285609511,100,1,5
0.821939384435155,0.97,3.83959220199956,100,1,6
0.869523364641665,0.965,3.86409777508412,100,1,7
0.817186713104138,0.975,4.10848691825558,100,1,8
0.839725319791766,0.98,4.04693513378063,100,1,9
0.851106158325766,0.95,3.87443036391916,100,1,10
1.06420394617629,0.745,2.67131935669548,100,2,1
0.982859350848184,0.77,2.78338309662451,100,2,2
1.01389916184967,0.86,3.37732317609635,100,2,3
0.925362876654577,0.91,3.32513122091431,100,2,4
0.861714810272543,0.96,3.89052751798731,100,2,5
0.956201571423272,0.955,4.06320062105443,100,2,6
0.961302588504779,0.94,4.12527624243357,100,2,7
0.940888236228223,0.97,4.12622607811299,100,2,8
1.03858714174738,0.96,4.29811032394909,100,2,9
0.855700863201968,0.97,4.17634683679136,100,2,10
1.2003808051481,0.58,2.2984559034752,100,3,1
1.07033582648918,0.805,3.09539656273501,100,3,2
0.993523999775368,0.885,3.4784960052154,100,3,3
1.04495414822323,0.955,3.85937127784726,100,3,4
1.00639901512095,0.965,3.87282446391096,100,3,5
0.979174909357935,0.93,3.87453970698627,100,3,6
0.988887404362491,0.96,3.90188681876806,100,3,7
1.08220234038538,0.915,3.77373466734416,100,3,8
0.976864255132162,0.97,4.27776529101881,100,3,9
0.974670256889502,0.98,4.27792392706275,100,3,10
0.859940040352247,0.9,2.66776812518678,100,4,1
0.857513372796562,0.915,2.98390127758667,100,4,2
0.852246307018783,0.925,3.22764498124469,100,4,3
0.828233006254621,0.94,3.32080571678174,100,4,4
0.76801211708678,0.975,3.34201586151769,100,4,5
0.897614515997802,0.925,3.32860441093002,100,4,6
0.894511428317362,0.93,3.44619629548984,100,4,7
0.787764789291022,0.96,3.77072182172126,100,4,8
0.860687099242628,0.955,3.62702922543949,100,4,9
0.947806769563072,0.935,3.63997805792198,100,4,10
1.10808998722191,0.74,2.68269129941348,100,5,1
0.883220316992848,0.89,3.16035326515372,100,5,2
0.976326916091999,0.885,3.25335711429735,100,5,3
0.916114311114592,0.9,3.31830435623776,100,5,4
0.902681187795786,0.94,3.68986343296856,100,5,5
0.883480174992042,0.975,3.90107320920284,100,5,6
0.970966277954091,0.95,4.0528156429508,100,5,7
0.811765701287573,0.975,4.14820515814821,100,5,8
0.879817230487069,0.985,4.25798298433023,100,5,9
0.84573486491653,0.995,4.58876022137313,100,5,10
1.12890642401105,0.685,2.22329148714553,100,6,1
1.00929836507476,0.84,2.91193840053869,100,6,2
1.05944804841569,0.895,3.22992051702514,100,6,3
0.881506326148989,0.95,3.67205044361962,100,6,4
0.862414835197093,0.965,3.67131070671793,100,6,5
0.878837704416909,0.975,3.66006143520725,100,6,6
0.942043170717191,0.965,3.79991692306414,100,6,7
0.906197408400986,0.975,3.79343250717708,100,6,8
0.945921127125349,0.965,3.80346849631391,100,6,9
0.850443299810524,0.985,3.93650368060716,100,6,10
0.961077357571051,0.68,2.07653895510921,100,7,1
0.997119492915974,0.79,2.59411180426482,100,7,2
1.01419841054063,0.865,3.38618563596365,100,7,3
1.125719139153,0.865,3.54181137039459,100,7,4
1.12826492042321,0.875,3.7219339160292,100,7,5
1.13441358913185,0.87,3.81565323598466,100,7,6
1.07832774153942,0.905,3.98024713316799,100,7,7
1.12780354246923,0.89,4.0631922838307,100,7,8
1.25381975707354,0.855,3.98355534947518,100,7,9
1.14093723859927,0.93,4.26406713381658,100,7,10
1.00510915302647,0.835,2.75641008555516,100,8,1
0.921359870197457,0.835,2.95269151751721,100,8,2
1.04124073015599,0.9,3.66283234157109,100,8,3
0.895548409955208,0.955,3.83812382751374,100,8,4
0.94313698038997,0.945,4.07040471651533,100,8,5
0.938862249065141,0.97,4.25662233801411,100,8,6
0.929646277367307,0.955,4.05905851628547,100,8,7
0.902691007409008,0.985,4.39031879498995,100,8,8
0.908738695285238,0.965,4.13477066351961,100,8,9
0.917195128112906,0.975,4.53977858837453,100,8,10
1.02672591437514,0.77,2.69265729425258,100,9,1
0.932266828248105,0.83,2.94086885736713,100,9,2
0.875950109416862,0.935,3.63822232524794,100,9,3
0.821140175013394,0.95,3.72210149767953,100,9,4
0.776166228968212,0.95,3.80919567116815,100,9,5
0.84946949677061,0.97,4.07955083633509,100,9,6
0.795160545461458,0.985,4.31566204123153,100,9,7
0.768522254410716,0.985,4.41224885951413,100,9,8
0.890965223600968,0.98,4.67760389556042,100,9,9
0.85834353064789,0.985,4.56450380136729,100,9,10
0.985117994755863,0.65,2.30851604158302,100,10,1
0.980118308521785,0.82,3.3254022696994,100,10,2
0.959215362094462,0.795,2.64904151943195,100,10,3
1.01128089584939,0.885,3.07598479395733,100,10,4
1.02652238750524,0.92,3.8231469577388,100,10,5
0.905485986919631,0.955,3.91061627265006,100,10,6
0.871935919532283,0.975,4.20009714467531,100,10,7
0.937030832433694,0.96,4.33588625543374,100,10,8
0.93888374738016,0.985,4.44228694083524,100,10,9
0.929459060649268,0.97,4.28994594799468,100,10,10
1.03818758107838,0.68,2.00719479149291,100,11,1
0.959186637844133,0.76,2.31149636481881,100,11,2
1.03275654926658,0.72,2.58717091700803,100,11,3
1.00185658836594,0.86,3.06014750517668,100,11,4
1.00488377498422,0.875,3.06654701513548,100,11,5
1.08174108578833,0.855,3.26991062703402,100,11,6
0.987609177077817,0.905,3.33257616563418,100,11,7
0.986772288692452,0.905,3.42270849239862,100,11,8
1.04798886241361,0.885,3.41579861865503,100,11,9
1.05200862064279,0.895,3.69189536867294,100,11,10
0.991661537216627,0.745,2.16043551874341,100,12,1
0.897285253814636,0.81,2.68457497464932,100,12,2
0.94218547158832,0.86,2.88596642109246,100,12,3
0.826591218936675,0.915,3.05306093251613,100,12,4
0.887472785888346,0.925,3.22137880344538,100,12,5
0.844554734200884,0.95,3.51474121089005,100,12,6
0.782908530630066,0.985,3.58161261568017,100,12,7
0.818128412077797,0.99,3.73343299593742,100,12,8
0.793427431350121,0.98,3.6944469696283,100,12,9
0.796517796021066,0.99,3.72584357803888,100,12,10
1.36473509860211,0.51,1.77187136627008,100,13,1
1.31560734318957,0.62,2.29913255896189,100,13,2
1.28330155756796,0.7,2.74134961463913,100,13,3
1.27492600077205,0.74,2.89393197414468,100,13,4
1.20408907728846,0.785,3.08464981843956,100,13,5
1.18202860132728,0.815,3.43492727881671,100,13,6
1.17265532454605,0.835,3.37696101380652,100,13,7
1.21321926536734,0.845,3.49095189043426,100,13,8
1.13300758140984,0.865,3.46674871122063,100,13,9
1.18569814052831,0.89,3.8116570326529,100,13,10
1.06474497462066,0.805,2.79363908710419,100,14,1
1.04311135066127,0.895,3.37025612042333,100,14,2
0.86054279140984,0.955,3.82336400414947,100,14,3
0.970220063864102,0.925,3.88206566283914,100,14,4
0.834175040234635,0.975,4.15685426427395,100,14,5
0.958693157931132,0.97,4.33332101329377,100,14,6
0.845480823306009,0.965,4.45195654901463,100,14,7
0.910374266843024,0.995,4.57923436206581,100,14,8
0.996537035589203,0.97,4.74483645362497,100,14,9
0.887015432009452,0.995,4.90925044456232,100,14,10
1.31607638168434,0.465,1.67102248184921,100,15,1
1.13716741064627,0.725,2.29431176724414,100,15,2
1.2054247413953,0.72,2.40856593455814,100,15,3
1.09759407355274,0.795,2.4983045250799,100,15,4
1.11569169068566,0.83,2.75307800942827,100,15,5
1.11927400456345,0.855,2.8660350497814,100,15,6
1.07481426078207,0.885,3.05022765998492,100,15,7
1.0628597822964,0.88,3.17648081545537,100,15,8
1.06622012048632,0.885,3.11417455220827,100,15,9
1.08403992315692,0.87,3.14655889568933,100,15,10
0.928869138825859,0.745,2.42193294270343,100,16,1
0.910565797582655,0.775,2.12435365501397,100,16,2
0.864104061814561,0.92,3.42517565405824,100,16,3
0.914459695727533,0.925,3.52507300896662,100,16,4
0.919968036131361,0.905,3.4427840727666,100,16,5
0.883951732936214,0.965,3.79890736384855,100,16,6
0.821169867397038,0.995,4.05635977849125,100,16,7
0.969829581240829,0.95,4.08921020448318,100,16,8
0.879402160176246,0.985,4.19530648620177,100,16,9
0.856650137711145,0.995,4.49067140283985,100,16,10
0.947909317695754,0.735,2.02718173256272,100,17,1
0.975834776133339,0.64,2.25984298385697,100,17,2
0.944457072611856,0.825,2.97865746835221,100,17,3
0.935311184752546,0.855,3.0911558068243,100,17,4
1.04186097690909,0.87,3.20735738165438,100,17,5
0.956481819839267,0.95,3.71794102358108,100,17,6
1.01536774688472,0.875,3.45564888538332,100,17,7
1.09118692941538,0.905,3.7815841535854,100,17,8
1.0520512058711,0.955,4.06972330044632,100,17,9
1.08587050356335,0.9,3.56967159412655,100,17,10
1.04552769775289,0.72,2.31672450937763,100,18,1
0.727438592488241,0.92,2.85538532295627,100,18,2
0.728713431194723,0.935,2.86841234384126,100,18,3
0.80692157403056,0.95,3.53681893904667,100,18,4
0.698984543912507,0.985,3.45303236049265,100,18,5
0.729087830284527,0.96,3.43017167269203,100,18,6
0.665395625084579,0.995,3.62425952065811,100,18,7
0.71965632412075,0.985,3.72758475687184,100,18,8
0.694052533065771,0.995,3.87859228566089,100,18,9
0.747470852373049,0.985,3.87269325153296,100,18,10
0.928994152429082,0.715,2.16225009126613,100,19,1
0.908496554819166,0.85,2.70363370128405,100,19,2
0.945006334948522,0.895,3.25175713622513,100,19,3
0.962117752448036,0.93,3.30714985155163,100,19,4
0.927802027687422,0.945,3.48649380587092,100,19,5
0.825136446503357,0.975,3.62909435901588,100,19,6
0.987733834916416,0.95,3.67434214799233,100,19,7
0.918339967238514,0.965,3.83811863734221,100,19,8
0.819236474255926,0.98,3.70819946145988,100,19,9
0.99744887784204,0.955,4.04294160118924,100,19,10
0.975539249911335,0.755,2.61767666424924,100,20,1
0.971776924639092,0.885,3.30807109966445,100,20,2
0.839002653657489,0.94,3.19820842837593,100,20,3
0.849317665847124,0.955,3.77059974685436,100,20,4
0.931131056965243,0.975,3.79302260355217,100,20,5
0.821355534832674,0.985,3.81137785870605,100,20,6
0.858130894417581,0.985,4.17155036723096,100,20,7
0.90270783457521,0.99,4.13836133262835,100,20,8
0.895041966947087,0.98,4.30151162122757,100,20,9
0.860542771606822,0.99,4.30789296135794,100,20,10
0.863429406808715,0.815,2.55372374207586,100,21,1
0.987275288197014,0.88,2.82155756241885,100,21,2
0.863690532142794,0.885,2.99970233344781,100,21,3
0.866524231799718,0.91,3.2931863475924,100,21,4
0.930216285161922,0.95,3.53110392648048,100,21,5
0.780755967080236,0.965,3.66532308363094,100,21,6
0.849009614104222,0.97,3.76584440078066,100,21,7
0.841480686298166,0.97,3.71486167747779,100,21,8
0.807660966592153,0.975,3.90507193942706,100,21,9
0.814060061465026,0.97,3.92017230298473,100,21,10
0.996633749136487,0.725,2.09621837266965,100,22,1
0.806125188484293,0.915,2.7193003139678,100,22,2
0.841421699449539,0.86,2.80941903852992,100,22,3
0.734177477445643,0.95,3.03047302477227,100,22,4
0.794952898733826,0.945,3.14677131239517,100,22,5
0.724598281020399,0.965,3.22446745431004,100,22,6
0.761203683167305,0.98,3.66795711953835,100,22,7
0.739589473688694,0.95,3.4053342581436,100,22,8
0.768466622474599,0.97,3.59773301818124,100,22,9
0.759540610765586,0.965,3.50425412620499,100,22,10
1.03368418578479,0.71,2.28938881428593,100,23,1
0.985028166130536,0.785,2.37335122401869,100,23,2
0.870072977903711,0.89,3.15032488644038,100,23,3
0.88444384149843,0.93,3.53178530200275,100,23,4
0.9689776447149,0.935,3.63929036646145,100,23,5
0.921929067103986,0.915,3.73391158965116,100,23,6
0.894343636296857,0.955,4.02161167118208,100,23,7
0.915495507371848,0.945,3.95633054338723,100,23,8
0.804509866514332,0.99,4.26471183134817,100,23,9
0.885225887033095,0.98,4.3385185410438,100,23,10
1.29858119299834,0.685,2.52459453079903,100,24,1
1.13673347707967,0.87,3.74797301158676,100,24,2
1.1027063455429,0.89,4.14435218870073,100,24,3
1.10243585265147,0.905,4.10696516202659,100,24,4
1.02077477263783,0.94,3.94564329656096,100,24,5
1.06923475083383,0.91,4.04940990163659,100,24,6
1.01291492090764,0.94,4.27943739625788,100,24,7
1.00247795902589,0.945,4.38706620955091,100,24,8
1.05867728578139,0.94,4.38166202540828,100,24,9
1.03576726563386,0.97,4.71231347404389,100,24,10
1.16362764114847,0.665,1.99760949954482,100,25,1
1.14731484143036,0.78,2.68366764090301,100,25,2
1.16262855393419,0.79,2.78800078771622,100,25,3
1.12554021252101,0.855,3.13950017862347,100,25,4
1.12798456957797,0.87,3.21803064571295,100,25,5
1.21305632283945,0.86,3.50489704348403,100,25,6
1.11097727393883,0.9,3.72473777565474,100,25,7
1.1392788619932,0.895,3.58484752879044,100,25,8
1.10001412554582,0.91,3.70053201138488,100,25,9
1.07312646043215,0.895,3.70191659955027,100,25,10
1.09802731926845,0.55,1.91256672634468,100,26,1
1.10245819930671,0.78,2.61157859027221,100,26,2
0.964216788449265,0.895,3.26504916806053,100,26,3
0.972841505236741,0.85,3.18296154041401,100,26,4
0.955896167172018,0.905,3.52685688863866,100,26,5
0.955399301405177,0.9,3.41443538219522,100,26,6
0.997476624381072,0.915,3.62744347620268,100,26,7
1.02060329762849,0.89,3.75419785540782,100,26,8
0.960915715114915,0.935,3.7888956161026,100,26,9
0.925098499410231,0.935,3.85001906317352,100,26,10
1.0020454682152,0.52,1.95756533581776,100,27,1
0.915039183980422,0.85,3.21038985845252,100,27,2
1.01942990234129,0.795,3.30365176596986,100,27,3
0.988244782025792,0.84,3.45170288307435,100,27,4
0.958974085973777,0.855,3.42280122679361,100,27,5
0.968959576758765,0.87,3.57308385386537,100,27,6
0.991874640238305,0.93,3.84788868822939,100,27,7
0.962798962145393,0.945,4.08506600128216,100,27,8
0.901148490689631,0.955,4.24636617704228,100,27,9
0.972123756939288,0.955,4.05096497848963,100,27,10
0.983100897450839,0.81,2.53652085979988,100,28,1
0.995990769383953,0.8,2.76845739113983,100,28,2
0.939168163535231,0.95,3.34873681466503,100,28,3
0.924034286698871,0.945,3.44347633576977,100,28,4
0.846095721293515,0.95,3.41153796048029,100,28,5
0.923132419943257,0.94,3.49486308347242,100,28,6
0.849709732189909,0.98,3.55812161173727,100,28,7
0.782600295096411,0.99,3.93173737501381,100,28,8
0.830253760834365,0.98,3.79195575202628,100,28,9
0.79489567911373,0.985,4.07576115756748,100,28,10
1.13328057681561,0.585,2.08019258197128,100,29,1
1.10401137387409,0.685,2.45169732916506,100,29,2
1.0850324199374,0.75,2.75798409476663,100,29,3
1.09934695815215,0.785,3.14986798675476,100,29,4
0.944487198382451,0.93,3.32041737818734,100,29,5
1.02864573270375,0.89,3.42269172977337,100,29,6
0.957042752703322,0.95,3.7262230329117,100,29,7
0.925003019476335,0.945,3.62355525131059,100,29,8
0.881255637793368,0.97,3.91362214220842,100,29,9
0.886127284044894,0.97,3.92703255241343,100,29,10
1.06803083907852,0.745,2.57968743318846,100,30,1
1.11659643997607,0.76,2.54374941669371,100,30,2
1.09880533145197,0.84,3.15495157646803,100,30,3
1.14841412057858,0.785,3.31545638256417,100,30,4
1.13283700161144,0.83,3.42755983525852,100,30,5
1.11077702083077,0.885,3.62774224553623,100,30,6
1.07896526927104,0.89,3.58217412116386,100,30,7
1.07663259021154,0.925,3.66604001451068,100,30,8
1.07870937910974,0.885,3.54375797237996,100,30,9
1.06655123498257,0.905,3.84599728729723,100,30,10
0.81663917535775,0.84,2.53973833858182,100,31,1
0.842124331847511,0.71,1.9703652676221,100,31,2
0.735892864172635,0.91,2.65576508270363,100,31,3
0.718431737031482,0.97,3.13328056087455,100,31,4
0.662549182823293,0.985,2.93557592795143,100,31,5
0.697060635235382,0.965,2.8948377630245,100,31,6
0.657605437503753,0.99,3.05551980427572,100,31,7
0.672837826245484,0.995,3.167733517911,100,31,8
0.637552052636263,1,3.3516190083667,100,31,9
0.665087938685754,0.985,3.5043660727706,100,31,10
0.890655042172214,0.915,3.04745115900598,100,32,1
0.820695279474847,0.935,2.88755967856389,100,32,2
0.718325145976734,0.965,3.5060568592783,100,32,3
0.84413976937771,0.915,3.3891265084319,100,32,4
0.731962375256099,0.99,3.86947595917744,100,32,5
0.851643494981174,0.955,3.7571722187167,100,32,6
0.763137100320992,0.98,3.96392243414193,100,32,7
0.766273470652699,0.995,3.97392570523885,100,32,8
0.826021258566953,1,4.47070483070514,100,32,9
0.840529041126338,0.995,4.32431700308802,100,32,10
0.764152432538479,0.87,2.38689323897942,100,33,1
0.81915537693921,0.715,1.98417547564289,100,33,2
0.82043196576885,0.85,2.30695159861812,100,33,3
0.852915599668536,0.84,2.5075419535509,100,33,4
0.851313430420412,0.87,2.84560683692213,100,33,5
0.817796838927476,0.94,3.09217223838461,100,33,6
0.703212464109187,0.96,3.37551837898131,100,33,7
0.83610261518724,0.955,3.35510051052341,100,33,8
0.753936168943025,0.985,3.44467536929633,100,33,9
0.804136384385532,0.975,3.54098415639266,100,33,10
0.92578943106964,0.745,2.31249428605334,100,34,1
0.966666858687468,0.755,2.39015679726713,100,34,2
0.97510638466788,0.79,2.77547742167717,100,34,3
0.948225062384215,0.89,3.26114822541566,100,34,4
0.98252357873247,0.915,3.73748342879764,100,34,5
0.987373723159261,0.905,3.27938493014274,100,34,6
0.981797915074287,0.94,3.74304937230274,100,34,7
1.02678645719936,0.935,3.91149652109961,100,34,8
1.01832801903241,0.925,3.91046079168812,100,34,9
1.08727253278882,0.915,4.00542057407677,100,34,10
0.988485521058492,0.58,1.85929669790915,100,35,1
0.965713728424117,0.53,1.7593536270679,100,35,2
0.986665935217794,0.71,2.39550843876088,100,35,3
0.978386291741662,0.78,2.78512055725614,100,35,4
0.990753232902652,0.735,2.66475856749342,100,35,5
0.942700627121718,0.855,3.00283508560486,100,35,6
0.943013007948405,0.855,3.02366717433364,100,35,7
0.945210576442191,0.88,3.10476198849346,100,35,8
0.958256196152455,0.895,3.28101964245022,100,35,9
0.927575010361998,0.905,3.29105177872334,100,35,10
1.02873119882398,0.725,2.30856774229281,100,36,1
1.01405662715358,0.82,2.70404173299867,100,36,2
0.89770010837681,0.9,3.08342906568991,100,36,3
0.856625718396437,0.95,3.39865469836395,100,36,4
0.915962100503383,0.895,3.14209857938993,100,36,5
0.819454129237554,0.94,3.60097833884108,100,36,6
0.904591160413209,0.95,3.85188855524689,100,36,7
0.854722204440253,0.95,3.52682130085712,100,36,8
