"n","nchain","run","exp","rmse","cov"
1000,5,15,1,0.313264821506226,0.996
10000,1,15,1,0.153447634496993,0.985
10000,2,15,1,0.146282437818402,0.993
10000,5,15,1,0.139050951891613,0.995
1e+05,1,15,1,0.0651835449658092,0.89
1e+05,2,15,1,0.0605297454677659,0.94
1e+05,5,15,1,0.0538977839872163,0.982
20000,1,15,1,0.121611327022425,0.97
20000,2,15,1,0.114374321731342,0.973
20000,5,15,1,0.11375265347704,0.983
50000,1,15,1,0.0918500365151312,0.916
50000,2,15,1,0.0840889072722212,0.953
50000,5,15,1,0.0773198160736577,0.976
100,1,16,1,0.72040952092115,0.988
100,2,16,1,0.704152744581386,0.986
100,5,16,1,0.699839949431348,0.992
1000,1,16,1,0.308312726457529,0.999
1000,2,16,1,0.288401474293637,1
1000,5,16,1,0.286181652406587,1
10000,1,16,1,0.174889512780622,0.965
10000,2,16,1,0.156655560634201,0.978
10000,5,16,1,0.155923614970711,0.979
1e+05,1,16,1,0.0660008372209834,0.895
1e+05,2,16,1,0.0578922271508552,0.951
1e+05,5,16,1,0.0512000062566907,0.977
20000,1,16,1,0.130881100474733,0.939
20000,2,16,1,0.119241182391988,0.972
20000,5,16,1,0.1123602638796,0.984
50000,1,16,1,0.0841027514959555,0.932
50000,2,16,1,0.0765951231881784,0.967
50000,5,16,1,0.0722621113793072,0.981
100,1,17,1,0.746798938952406,0.956
100,2,17,1,0.733081096967768,0.961
100,5,17,1,0.725378174787133,0.963
1000,1,17,1,0.337159803655818,0.998
1000,2,17,1,0.338964721912788,0.996
1000,5,17,1,0.341800051197127,0.996
10000,1,17,1,0.153101698229384,0.984
10000,2,17,1,0.150381733082657,0.985
10000,5,17,1,0.139419668413665,0.993
1e+05,1,17,1,0.0643563703516325,0.904
1e+05,2,17,1,0.060671540011902,0.94
1e+05,5,17,1,0.0535392562270287,0.977
20000,1,17,1,0.129722790420081,0.961
20000,2,17,1,0.129380536938056,0.958
20000,5,17,1,0.118216281524691,0.985
50000,1,17,1,0.0852194626420487,0.929
50000,2,17,1,0.0778980791339179,0.959
50000,5,17,1,0.0735966383168016,0.981
100,1,18,1,0.71710808228595,0.969
100,2,18,1,0.728380385000411,0.967
100,5,18,1,0.720720660714187,0.971
1000,1,18,1,0.299320979631476,0.999
1000,2,18,1,0.306132841593399,0.999
